Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution
1988.34417197,1,29,47.9778156525,49.0227388533,45.8341562805,47.2495967423,45.590241041,38.6726833325,-6.67804033283,-5.87216287624,-6.00507126573,-6.42536142547,-6.6952895889,-0.963014837647,-0.744688433464,0,-1.42893321124,-0.823621836586,-1.76263270339,27.3143417128,1.17609458997,1.52511705562,1.4913411729,1.55935410139,-3.33321759094,-6.71644709265,-6.56477571646,-3.46855637947,0
2018.64338722,1,29,48.1224986154,49.1661510241,45.8557204466,47.3071091177,45.7796046474,38.7199904774,-6.70199894788,-5.85640274325,-6.10378848502,-6.4798189929,-6.72685905802,-0.960167882456,-0.749673012295,0,-1.42893321124,-0.83453705491,-1.76019321735,27.3161442096,1.1760945237,1.52512925073,1.49134229143,1.56206737102,-3.33323428711,-6.80288511843,-6.5867062486,-3.46866964805,0
1944.36748171,1,29,47.7537448211,48.7992020214,45.8018187266,47.1601261534,45.3039099822,38.5994968798,-6.62317857202,-5.89522489721,-5.84992900504,-6.32158687992,-6.64263145024,-0.971397512485,-0.740821270858,0,-1.42893321124,-0.821424315378,-1.76971442392,27.3105677189,1.17609471205,1.52510307149,1.49133934516,1.55249508094,-3.33324239585,-6.58290573857,-6.53098311305,-3.46839422313,0
2016.78455112,1,29,48.1139943924,49.1577593936,45.8544249576,47.3037392344,45.768290857,38.7172077751,-6.70105995283,-5.85736466033,-6.09804574032,-6.47713168986,-6.72510299027,-0.960230214353,-0.749278220535,0,-1.42893321124,-0.83350682714,-1.76024930205,27.3160642247,1.17609452708,1.52512840437,1.4913422282,1.56197810363,-3.33323196691,-6.79779583616,-6.58541268273,-3.46866263982,0
1946.46531434,1,29,47.7644337361,48.8098654628,45.8033613342,47.1643941945,45.3175689146,38.6029881141,-6.62579565828,-5.89412476303,-5.85732980067,-6.32653726674,-6.64514341649,-0.97099763135,-0.741005747221,0,-1.42893321124,-0.821529144361,-1.76937660258,27.3107477508,1.17609470623,1.52510373858,1.49133943235,1.55282227875,-3.33324121257,-6.58927609996,-6.53259513127,-3.46840195852,0
1916.74722061,1,29,47.6130135648,48.6588061519,45.7815086106,47.1039327244,45.124075198,38.5535309619,-6.5887217689,-5.90970936699,-5.75248943598,-6.25640962291,-6.60955866714,-0.976662384998,-0.738392437758,0,-1.42893321124,-0.820044127165,-1.77416221135,27.3081974019,1.17609478872,1.52509428854,1.49133819722,1.54818716384,-3.33325797497,-6.49903296311,-6.50975912998,-3.46829237825,0
1905.3442473,1,29,47.554912928,48.600843979,45.773123617,47.0807333719,45.0498307425,38.5345540184,-6.57449634196,-5.91568925333,-5.71226169151,-6.22950131384,-6.59590463028,-0.978835977802,-0.73738969854,0,-1.42893321124,-0.819474319034,-1.77599847209,27.307218821,1.17609482038,1.52509066251,1.49133772329,1.5464086483,-3.33326440678,-6.46440624409,-6.50099684813,-3.46825033178,0
2012.94763026,1,29,48.0964403808,49.14043779,45.8517508709,47.296783282,45.7449374702,38.7114638537,-6.69912172404,-5.8593502037,-6.08619184053,-6.47158468705,-6.72147819896,-0.960358876884,-0.748463310208,0,-1.42893321124,-0.831380280097,-1.7603650694,27.3158991238,1.17609453406,1.52512665735,1.4913420977,1.56179384213,-3.33322717768,-6.78729078235,-6.58274256574,-3.46864817377,0
2014.87604218,1,29,48.1052629149,49.1491435174,45.8530948498,47.3002792993,45.7566747333,38.7143507119,-6.70009586545,-5.85835228228,-6.09214953487,-6.47437257525,-6.72329999593,-0.960294211918,-0.748872878935,0,-1.42893321124,-0.832449069062,-1.76030688547,27.3159821025,1.17609453055,1.52512753539,1.49134216329,1.56188645078,-3.33322958472,-6.79257055532,-6.58408454949,-3.46865544431,0
1992.54880672,1,29,47.9992391839,49.0441113287,45.8372480912,47.2581510729,45.6176173058,38.6796807282,-6.68328569497,-5.86995790415,-6.01990449982,-6.43528336498,-6.70032426155,-0.962213365646,-0.745058174939,0,-1.42893321124,-0.823831942758,-1.76195561633,27.3147025464,1.1760945783,1.52511839265,1.49134134765,1.56000989598,-3.33321521933,-6.72921505257,-6.56800664525,-3.46857188333,0
2080.85277785,1,29,48.4071081774,49.4469924705,45.8990763846,47.4198884996,46.158241584,38.8131187606,-6.73342415489,-5.82421040791,-6.29598006507,-6.56975456289,-6.78562911529,-0.958081830153,-0.762885449227,0,-1.42893321124,-0.869015534007,-1.75831623917,27.3188210509,1.17609441053,1.52515757581,1.49134440727,1.56505486956,-3.33331193661,-6.97320736899,-6.62999782458,-3.4689041914,0
1917.83833141,1,29,47.6185730124,48.6643523504,45.7823109414,47.1061525896,45.1311793913,38.5553467995,-6.59008295046,-5.90913717249,-5.75633868872,-6.25898438528,-6.61086517436,-0.976454401474,-0.738488386381,0,-1.42893321124,-0.820098650121,-1.77398650595,27.3082910389,1.17609478569,1.5250946355,1.49133824256,1.5483573438,-3.33325735953,-6.50234627323,-6.51059756221,-3.46829640153,0
2077.96587936,1,29,48.3939005425,49.4339596994,45.8970644023,47.4146548424,46.1406705005,38.8087970353,-6.73196583193,-5.82570433034,-6.28706119325,-6.5655809991,-6.78290182304,-0.958178635814,-0.76227231086,0,-1.42893321124,-0.867415520439,-1.75840334251,27.318696829,1.17609441578,1.52515626135,1.49134430908,1.56491623125,-3.3333083332,-6.96530336862,-6.62798882909,-3.46889330714,0
2046.98850246,1,29,48.2521782466,49.2941137494,45.875475166,47.358495967,45.9521269546,38.762423491,-6.71631754359,-5.84173461283,-6.19135874459,-6.52079727721,-6.75363707384,-0.959217392629,-0.755693133111,0,-1.42893321124,-0.850246844919,-1.75933799015,27.3173638868,1.17609447213,1.52514215678,1.49134325549,1.56342859622,-3.33326966736,-6.8804908267,-6.60643164211,-3.46877651549,0
1812.4660321,1,29,47.0326612859,48.0705841369,45.7008872661,46.8693221102,44.4515991584,38.3625971534,-6.3650418345,-5.96479870535,-5.34062136357,-5.90374259421,-6.45338641396,-0.976327536991,-0.531506238502,0,-1.42893321124,-0.871801642176,-1.77251845334,26.9748832889,1.17609519977,1.52507062087,1.49133297287,1.51066379235,-3.3335629559,-6.1519178378,-6.42209057421,-3.46770547852,0
1948.70424136,1,29,47.7758415577,48.8212460976,45.8050076932,47.1689492922,45.3321465087,38.606714159,-6.62858876248,-5.89295063689,-5.8652283532,-6.3318206028,-6.64782433059,-0.970570855324,-0.741202630952,0,-1.42893321124,-0.821641023849,-1.76901606032,27.3109398912,1.17609470001,1.52510445053,1.4913395254,1.55317148298,-3.33323994971,-6.59607491414,-6.53431556935,-3.46841021417,0
2154.87956955,1,29,48.7204328022,49.7542430852,45.9486875212,47.5434172714,46.5809952219,38.9160756111,-6.74421929431,-5.7863470614,-6.48224302246,-6.64341669995,-6.84811428979,-0.994805451413,-0.775640955877,0,-1.42893321124,-0.879259175248,-1.79018749327,27.3120800392,1.17609431405,1.52520019671,1.4913466084,1.56678139168,-3.33350351033,-7.16185116152,-6.67819373767,-3.46927265915,0
2041.63020729,1,29,48.2276639083,49.2699239711,45.8717407795,47.3487819156,45.9195137358,38.7544020521,-6.7136107893,-5.84450744236,-6.17480466479,-6.51305083691,-6.74857501952,-0.959397071033,-0.754555103364,0,-1.42893321124,-0.847277102468,-1.75949966033,27.3171333218,1.17609448188,1.52513971705,1.49134307325,1.56317127335,-3.33326297916,-6.86582042269,-6.60270279924,-3.46875631351,0
2128.63489284,1,29,48.6124856151,49.6486459984,45.9313439214,47.5009430376,46.43455651,38.8805468859,-6.74368230761,-5.79971577528,-6.42145659003,-6.62142744516,-6.82688284293,-0.976936320702,-0.771485726009,0,-1.42893321124,-0.879435340945,-1.77466965029,27.3156977527,1.17609434353,1.5251839836,1.4913458672,1.56639546095,-3.33342332464,-7.09670719695,-6.66151745695,-3.46913097197,0
2038.66592922,1,29,48.2141022599,49.2565418734,45.8696748686,47.3434079769,45.9014716821,38.7499644885,-6.71211337788,-5.84604140745,-6.16564673414,-6.50876540612,-6.74577462572,-0.959496471445,-0.753925530616,0,-1.42893321124,-0.845634202604,-1.75958909836,27.3170057703,1.17609448727,1.52513836736,1.49134297243,1.56302891902,-3.33325927916,-6.8577045658,-6.60063995522,-3.46874513752,0
1989.46372592,1,29,47.9835200242,49.0284296304,45.8349795265,47.2518744751,45.5975304269,38.6745465055,-6.67943699776,-5.87157576574,-6.00902086108,-6.42800330693,-6.69663015425,-0.962801432393,-0.744786883283,0,-1.42893321124,-0.82367778085,-1.7624524177,27.3144377907,1.17609458687,1.52511741163,1.49134121943,1.55952871761,-3.33321695946,-6.7198467744,-6.56563600501,-3.46856050763,0
1994.65629446,1,29,48.0099772938,49.0548238477,45.8387977985,47.2624387573,45.6313391024,38.6831880306,-6.68591482616,-5.86885270668,-6.02733935702,-6.44025653556,-6.70284778892,-0.96181164409,-0.74524350034,0,-1.42893321124,-0.823937254208,-1.76161624019,27.3148834069,1.17609457245,1.52511906281,1.49134143524,1.5603385997,-3.33321403061,-6.73561473305,-6.56962608266,-3.46857965432,0
2005.4716975,1,29,48.0622377961,49.1066880337,45.8465406274,47.2832301662,45.6994352679,38.7002722832,-6.69534524058,-5.86321887581,-6.06309546688,-6.46077679668,-6.71441558362,-0.960609565511,-0.746875522751,0,-1.42893321124,-0.827236873628,-1.76059063282,27.3155774379,1.17609454766,1.52512325342,1.49134184344,1.56143482337,-3.33321784626,-6.76682252698,-6.5775400568,-3.46861998782,0
2086.08477764,1,29,48.4310447109,49.470612094,45.9027227514,47.4293735902,46.190086107,38.8209511337,-6.7360671108,-5.82150293417,-6.31214396406,-6.57731841907,-6.79057185664,-0.957906386781,-0.763996655534,0,-1.42893321124,-0.871915279425,-1.75815837958,27.3190461814,1.17609440101,1.52515995803,1.49134458522,1.56530612731,-3.33331846717,-6.98753199057,-6.63363877836,-3.46892391721,0
2026.04418766,1,29,48.1563574677,49.1995615989,45.8608783278,47.3205260262,45.8246495575,38.7310695739,-6.70573747808,-5.85257295089,-6.12665274256,-6.49051826513,-6.73385069483,-0.959919713223,-0.751244842657,0,-1.42893321124,-0.838638820584,-1.75996992082,27.3164626626,1.17609451024,1.52513262045,1.49134254314,1.56242278168,-3.33324352475,-6.82314767001,-6.59185647289,-3.46869755073,0
2068.30106508,1,29,48.3496837686,49.3903283377,45.8903286493,47.3971335041,46.081845689,38.79432868,-6.72708363028,-5.8307057126,-6.25720242257,-6.55160866191,-6.77377134156,-0.958502723672,-0.76021963444,0,-1.42893321124,-0.862058964234,-1.75869494873,27.3182809565,1.17609443336,1.52515186078,1.49134398037,1.56445209523,-3.33329626961,-6.93884220409,-6.62126307534,-3.46885686863,0
2179.6078581,1,29,48.8221429212,49.8537388901,45.9650290272,47.5834373914,46.7189728683,38.9495515262,-6.74472525452,-5.7737507769,-6.53951728259,-6.66413544011,-6.86811900733,-1.01164212368,-0.779556101197,0,-1.42893321124,-0.87909318821,-1.80480873259,27.3086713532,1.17609428627,1.52521547305,1.49134730677,1.56714502377,-3.33357906299,-7.22323118046,-6.6939064815,-3.46940615981,0
2017.14597194,1,29,48.1156479019,49.1593910114,45.8546768446,47.3043944541,45.7704906418,38.7177488269,-6.70124252534,-5.85717763101,-6.09916232478,-6.47765419277,-6.72544442944,-0.960218094917,-0.749354981452,0,-1.42893321124,-0.833707138382,-1.76023839728,27.3160797765,1.17609452642,1.52512856893,1.4913422405,1.56199546024,-3.33323241804,-6.79878536535,-6.58566419584,-3.46866400246,0
2001.35931832,1,29,48.0434235556,49.0881228862,45.843674564,47.2757748355,45.6744053064,38.694115997,-6.69326786342,-5.86534696432,-6.05039055781,-6.4548315662,-6.71053056309,-0.960747464918,-0.746002108787,0,-1.42893321124,-0.824957658578,-1.76071471129,27.3154004841,1.17609455514,1.52512138097,1.49134170357,1.56123733346,-3.3332127132,-6.75556329957,-6.57467824809,-3.46860448323,0
2049.36162823,1,29,48.263035358,49.304827117,45.8771290818,47.3627982058,45.9665709648,38.7659760918,-6.71751633316,-5.84050655932,-6.19869035138,-6.5242280843,-6.75587899802,-0.959137815182,-0.75619715307,0,-1.42893321124,-0.851562108843,-1.75926638834,27.3174660013,1.17609446782,1.52514323731,1.49134333621,1.56354256149,-3.33327262949,-6.88698817569,-6.60808310266,-3.4687854627,0
1835.70549249,1,29,47.1640849338,48.2041511168,45.719022023,46.9225632012,44.6011860377,38.4058888518,-6.41888003224,-5.95250466406,-5.43428298495,-5.98688038188,-6.48952474122,-0.977263960514,-0.586041627734,0,-1.42893321124,-0.857838320906,-1.77367084831,27.0629935419,1.17609510298,1.52507549056,1.49133417509,1.51993242462,-3.33348449416,-6.23057209404,-6.44194918894,-3.46784490027,0
2099.16613897,1,29,48.4908922755,49.529667301,45.9118396176,47.4530887854,46.2697057035,38.8405341052,-6.74267518851,-5.81473354507,-6.3525579189,-6.59623002832,-6.80292999658,-0.957467732686,-0.766774960543,0,-1.42893321124,-0.879165397753,-1.75776368949,27.3196090664,1.17609437721,1.52516591422,1.49134503014,1.5659343371,-3.33333479527,-7.02334727312,-6.64274211055,-3.46897323688,0
1927.1986329,1,29,47.6662657907,48.7119314685,45.789193889,47.1251961256,45.192124065,38.5709243079,-6.6017601053,-5.90422849319,-5.78936023549,-6.28107247394,-6.6220732951,-0.974670175255,-0.739311499892,0,-1.42893321124,-0.820566385662,-1.7724791838,27.3090943218,1.17609475971,1.52509761198,1.49133863159,1.54981726493,-3.33325207988,-6.53077013434,-6.51779021255,-3.468330916,0
1975.47703493,1,29,47.912254782,48.9573342257,45.8246946376,47.2234185483,45.5064634545,38.6512697129,-6.66198833368,-5.87891059151,-5.95967820143,-6.39499803771,-6.67988234742,-0.965467523951,-0.7435569406,0,-1.42893321124,-0.822978863994,-1.76470474356,27.3132374802,1.17609462569,1.525112964,1.49134063812,1.55734722103,-3.33322484861,-6.67737423625,-6.55488834075,-3.46850893416,0
1941.94833003,1,29,47.7414187155,48.786905291,45.8000398422,47.1552043887,45.2881589501,38.5954709031,-6.6201606341,-5.89649353581,-5.84139465062,-6.31587825645,-6.63973473328,-0.971858642275,-0.740608538775,0,-1.42893321124,-0.821303430039,-1.77010398839,27.310360112,1.17609471877,1.52510230223,1.49133924461,1.55211776717,-3.33324376037,-6.57555964705,-6.52912418658,-3.46838530293,0
1997.73025227,1,29,48.0256397795,49.0704490071,45.8410581841,47.2686927254,45.6513535598,38.6883037423,-6.68974964723,-5.86724067815,-6.03818375576,-6.44751034601,-6.70652857745,-0.961225697565,-0.745513813878,0,-1.42893321124,-0.824090860299,-1.76112122999,27.3151472079,1.17609456392,1.5251200403,1.491341563,1.56081804323,-3.33321229675,-6.74494923473,-6.57198817578,-3.468590989,0
2072.88926285,1,29,48.3706748914,49.4110415465,45.8935263276,47.4054514461,46.1097717164,38.801197273,-6.72940136822,-5.8283313958,-6.27137734005,-6.55824177915,-6.77810587438,-0.958348868756,-0.761194105867,0,-1.42893321124,-0.864601893514,-1.75855651389,27.3184783845,1.17609442501,1.52515394987,1.49134413642,1.56467243551,-3.33330199658,-6.95140416881,-6.62445600667,-3.46887416716,0
1861.2343052,1,29,47.3084553124,48.3508759699,45.7389432607,46.9810491478,44.7655089333,38.4534452771,-6.47802190746,-5.93899951927,-5.53717134595,-6.07820819132,-6.52922310652,-0.978292632451,-0.645949375763,0,-1.42893321124,-0.842499452988,-1.77493676735,27.1597836612,1.17609499666,1.52508083997,1.49133549575,1.53011412304,-3.33339830305,-6.31697469299,-6.46376410407,-3.46799805667,0
1862.20760005,1,29,47.3139594832,48.3564699059,45.7397027648,46.9832789448,44.7717738008,38.4552583824,-6.48027671198,-5.93848463093,-5.54109400043,-6.08169009576,-6.53073662048,-0.978331850926,-0.648233379454,0,-1.42893321124,-0.841914653324,-1.77498503095,27.1634738181,1.17609499261,1.52508104392,1.4913355461,1.53050230383,-3.33339501698,-6.32026882207,-6.46459580528,-3.46800389581,0
2096.63922932,1,29,48.4793315988,49.518259683,45.9100785243,47.4485077518,46.254325689,38.8367512879,-6.74139871469,-5.81604117921,-6.34475120752,-6.59257689722,-6.80054279067,-0.957552466931,-0.766238278958,0,-1.42893321124,-0.877764901773,-1.75783993126,27.3195003346,1.17609438181,1.52516476367,1.4913449442,1.56581298663,-3.33333164119,-7.01642888131,-6.64098363164,-3.46896370986,0
1900.39238428,1,29,47.5296821055,48.5756732859,45.769482344,47.0706588052,45.0175892943,38.5263130778,-6.5683187983,-5.91828608288,-5.69479236358,-6.21781609307,-6.58997521886,-0.979779883705,-0.736954248319,0,-1.42893321124,-0.819226873764,-1.77679588795,27.3067938617,1.17609483412,1.52508908787,1.49133751748,1.54563630892,-3.33326719986,-6.44936922132,-6.4971917336,-3.46823207266,0
2045.1869194,1,29,48.2439359577,49.2859805851,45.8742195787,47.3552298777,45.9411616344,38.7597264973,-6.71540747005,-5.8426669024,-6.18579287918,-6.51819274439,-6.75193509382,-0.959277804674,-0.755310501127,0,-1.42893321124,-0.849248348658,-1.75939234742,27.3172863655,1.17609447541,1.52514133649,1.49134319422,1.56334207831,-3.33326741863,-6.87555829676,-6.60517791869,-3.46876972312,0
1750.75981723,1,29,46.6583602577,47.6773098777,45.6497705262,46.7131304709,44.1182362766,38.23556087,-6.15413425264,-5.99734458722,-5.06145431974,-5.61524621275,-6.33329528445,-0.978828856683,-0.496031842852,0,-1.42893321124,-0.877645544912,-1.77434529641,27.144724459,1.17609556324,1.52506154008,1.49132906898,1.48063053692,-3.33409183918,-5.92329204874,-6.36434242004,-3.4669431194,0
2062.18778682,1,29,48.3217153634,49.3627302229,45.8860680881,47.3860507441,46.044637272,38.7851770214,-6.72399549467,-5.83386923344,-6.23831587513,-6.5427707492,-6.76799604446,-0.958707718738,-0.758921256453,0,-1.42893321124,-0.858670785466,-1.75887939822,27.318017905,1.17609444448,1.52514907729,1.49134377244,1.5641585156,-3.33328863905,-6.9221047421,-6.61700883901,-3.4688338202,0
1957.36240173,1,29,47.8199567738,48.8652561795,45.8113743326,47.1865643219,45.3885195603,38.6211231571,-6.63938998288,-5.88841017068,-5.89577286591,-6.35225180518,-6.65819170037,-0.968920468659,-0.741964000529,0,-1.42893321124,-0.822073673304,-1.76762180641,27.3116829176,1.17609467598,1.52510720374,1.49133988525,1.55452189154,-3.33323506611,-6.62236662582,-6.54096867986,-3.46844213962,0
2150.14819297,1,29,48.7009721398,49.7352060977,45.9455608261,47.5357600388,46.5545953276,38.9096705112,-6.74412248663,-5.78875716614,-6.47128447624,-6.63945248861,-6.84428669567,-0.991584013884,-0.774891853212,0,-1.42893321124,-0.879290934308,-1.78738994467,27.3127322387,1.17609431936,1.52519727382,1.49134647478,1.56671181629,-3.3334890545,-7.1501070417,-6.67518734652,-3.46924711586,0
1973.97479183,1,29,47.9046005257,48.9496982108,45.8235899872,47.2203622343,45.4966823897,38.6487696647,-6.66011425673,-5.87969838981,-5.95437854407,-6.39145310075,-6.67808354617,-0.965753876001,-0.743424838382,0,-1.42893321124,-0.822903796702,-1.76494665503,27.3131085606,1.17609462986,1.52511248631,1.49134057568,1.55711291699,-3.33322569594,-6.67281246555,-6.55373398592,-3.4685033949,0
2001.05833756,1,29,48.0420465609,49.0867641223,45.8434647998,47.2752291875,45.6725733895,38.6936654248,-6.69311582235,-5.86550271691,-6.04946069872,-6.45439644096,-6.71024622247,-0.960757557632,-0.745938184526,0,-1.42893321124,-0.824790845197,-1.76072379246,27.315387533,1.17609455569,1.52512124393,1.49134169333,1.56122287938,-3.33321233752,-6.75473924842,-6.57446879529,-3.46860334847,0
2000.5018782,1,29,48.039500745,49.084252012,45.8430769835,47.2742203826,45.6691865042,38.6928323977,-6.69283472571,-5.86579067547,-6.04774155625,-6.45359197254,-6.70972052774,-0.960776217248,-0.74582000005,0,-1.42893321124,-0.824482437215,-1.76074058192,27.3153635888,1.1760945567,1.52512099057,1.4913416744,1.56119615638,-3.33321164295,-6.75321572583,-6.57408155467,-3.46860125049,0
2112.57653955,1,29,48.5464358753,49.5840342165,45.9207318778,47.474954291,46.3449549273,38.8588078938,-6.74335374108,-5.80789570194,-6.38426314246,-6.6079728606,-6.81389193896,-0.966002720065,-0.768943261875,0,-1.42893321124,-0.879543131603,-1.76517473413,27.3179113262,1.17609436156,1.52517406327,1.49134541369,1.56615932117,-3.33337426135,-7.05684750237,-6.65131372647,-3.46904427771,0
1970.9774157,1,29,47.8893282404,48.9344623219,45.8213859148,47.2142640717,45.4771665535,38.6437814011,-6.65637497277,-5.88127025779,-5.94380431242,-6.38438000487,-6.67449445733,-0.966325224808,-0.74316125918,0,-1.42893321124,-0.822754017408,-1.76542933301,27.3128513316,1.17609463818,1.52511153317,1.49134045111,1.55664541786,-3.3332273866,-6.66371051482,-6.55143073975,-3.4684923426,0
1897.89353178,1,29,47.5157703364,48.5615720058,45.7675500421,47.065034627,45.0014756558,38.5217360273,-6.56294929632,-5.91960620988,-5.68491843396,-6.20935439454,-6.58622972823,-0.979769799371,-0.731976553527,0,-1.42893321124,-0.820472927863,-1.77675461973,27.2987737097,1.17609484399,1.5250885217,1.4913373922,1.54473498276,-3.33327453311,-6.44104832259,-6.49509019531,-3.46821798836,0
1981.42728305,1,29,47.9425725944,48.9875797854,45.8290700571,47.2355243298,45.5452053615,38.661172176,-6.66941138182,-5.87579019418,-5.98066966166,-6.40903921022,-6.68700723537,-0.964333309555,-0.744080185458,0,-1.42893321124,-0.823276198704,-1.76374655425,27.3137481189,1.17609460917,1.52511485612,1.49134088542,1.55827527799,-3.33322149239,-6.69544299463,-6.55946063516,-3.46853087466,0
2081.81476634,1,29,48.4115092995,49.4513353235,45.8997468286,47.4216324882,46.1640967189,38.8145588701,-6.73391010544,-5.82371259471,-6.29895206153,-6.57114530122,-6.78653791891,-0.958049572027,-0.76308976263,0,-1.42893321124,-0.869548699496,-1.75828721411,27.3188624448,1.17609440878,1.52515801382,1.49134443999,1.5651010674,-3.33331313736,-6.9758411843,-6.63066727331,-3.46890781831,0
1954.98488826,1,29,47.8078428239,48.8531710993,45.8096260662,47.1817272701,45.3730396334,38.6171664751,-6.63642398943,-5.88965697359,-5.887385404,-6.34664143799,-6.65534484143,-0.969373661526,-0.74175492997,0,-1.42893321124,-0.821954868631,-1.76800466574,27.3114788841,1.17609468258,1.52510644772,1.49133978643,1.55415107206,-3.33323640714,-6.61514697454,-6.53914174906,-3.46843337296,0
1960.51294779,1,29,47.8360094933,48.8812706426,45.8136910361,47.1929741088,45.4090326817,38.6263663277,-6.64332034924,-5.88675797815,-5.9068874549,-6.35968634568,-6.66196419644,-0.968319923166,-0.742241048979,0,-1.42893321124,-0.822231106519,-1.76711446294,27.3119532914,1.17609466723,1.52510820558,1.49134001619,1.5550132805,-3.33323328905,-6.63193369837,-6.54338962497,-3.46845375671,0
1932.08495764,1,29,47.6911626812,48.7367690255,45.7927869695,47.1351373547,45.2239387952,38.579056179,-6.60785588871,-5.90166603287,-5.80659835554,-6.29260303993,-6.62792423031,-0.973738762018,-0.739741186896,0,-1.42893321124,-0.820810555976,-1.77169232181,27.3095136566,1.17609474615,1.52509916578,1.49133883468,1.55057938234,-3.33324932377,-6.54560814098,-6.5215449661,-3.46834893347,0
2089.76740997,1,29,48.4478928486,49.4872371691,45.9052893089,47.436049833,46.2125004179,38.8264640832,-6.73792740041,-5.81959723257,-6.32352120018,-6.5826423683,-6.79405088948,-0.957782897971,-0.764778797055,0,-1.42893321124,-0.873956314716,-1.7580472674,27.3192046434,1.17609439431,1.5251616348,1.49134471047,1.56548297937,-3.33332306382,-6.99761461989,-6.63620152581,-3.46893780156,0
1778.08103735,1,29,46.826927345,47.855766451,45.6727354442,46.7839480062,44.2586825836,38.2931626538,-6.25513354797,-5.98294542874,-5.18847499251,-5.75057557764,-6.38917259359,-0.977162272434,-0.499483441245,0,-1.42893321124,-0.87855897938,-1.77298866923,27.024262422,1.17609539037,1.52506512923,1.49133087725,1.49453601385,-3.3338217379,-6.02673629662,-6.39047374053,-3.46732462241,0
2049.14948709,1,29,48.2620648068,49.3038694155,45.8769812331,47.3624136152,45.9652797695,38.7656585137,-6.71740916961,-5.84061633887,-6.19803495609,-6.52392139371,-6.7556785854,-0.959144928859,-0.756152097148,0,-1.42893321124,-0.851444533282,-1.75927278905,27.317456873,1.1760944682,1.52514314072,1.49134332899,1.56353237378,-3.33327236469,-6.88640735732,-6.60793547343,-3.46878466288,0
2067.15151786,1,29,48.3444245605,49.3851387594,45.8895274889,47.3950494903,46.0748489795,38.7926077926,-6.72650293404,-5.83130058436,-6.25365097649,-6.54994677159,-6.77268534867,-0.958541271158,-0.759975486089,0,-1.42893321124,-0.861421847565,-1.75872963281,27.318231492,1.17609443545,1.52515133737,1.49134394127,1.56439689021,-3.33329483475,-6.93569487428,-6.62046310431,-3.46885253458,0
1918.08377614,1,29,47.6198236068,48.6655999644,45.7824914252,47.106651947,45.1327774754,38.5557552711,-6.59038914744,-5.90900845768,-5.75720457584,-6.25956357654,-6.61115907239,-0.976407615704,-0.738509969967,0,-1.42893321124,-0.820110915027,-1.77394698113,27.3083121025,1.17609478501,1.52509471355,1.49133825276,1.54839562568,-3.33325722109,-6.50309160038,-6.51078616704,-3.46829730657,0
1973.15846401,1,29,47.9004411573,48.9455487549,45.8229897137,47.2187014151,45.491367301,38.6474111237,-6.65909587218,-5.88012648408,-5.95149867877,-6.38952676094,-6.67710606688,-0.965909481407,-0.743353053252,0,-1.42893321124,-0.822863004689,-1.76507811116,27.3130385049,1.17609463213,1.52511222672,1.49134054176,1.55698559478,-3.33322615639,-6.67033357224,-6.55310670264,-3.46850038483,0
2058.92984896,1,29,48.3068102139,49.3480224115,45.8837975153,47.3801444297,46.0248078604,38.7802998452,-6.72234974037,-5.83555516264,-6.228250703,-6.53806077703,-6.76491822626,-0.958816966373,-0.75822931432,0,-1.42893321124,-0.85686512974,-1.75897769653,27.3178777174,1.17609445041,1.52514759389,1.49134366164,1.56400205876,-3.3332845725,-6.91318487803,-6.61474163686,-3.46882153704,0
2011.0025256,1,29,48.0875414769,49.1316567041,45.8503952583,47.2932570025,45.733098607,38.7085520062,-6.69813915025,-5.86035676333,-6.08018257515,-6.46877266633,-6.71964063214,-0.960424101603,-0.74805019617,0,-1.42893321124,-0.830302239475,-1.76042375699,27.3158154268,1.1760945376,1.5251257717,1.49134203155,1.56170043184,-3.33322474981,-6.78196530658,-6.5813889655,-3.46864084029,0
2179.21834134,1,29,48.8205407967,49.8521716452,45.9647716179,47.5828069997,46.7167994625,38.949024218,-6.74471728471,-5.77394919192,-6.53861510596,-6.66380908124,-6.86780389564,-1.01137691462,-0.779494430342,0,-1.42893321124,-0.879095802816,-1.80457842075,27.3087250464,1.17609428671,1.52521523242,1.49134729577,1.56713929589,-3.33357787289,-7.22226433045,-6.69365897642,-3.46940405692,0
2078.41522418,1,29,48.3959563066,49.435988246,45.8973775667,47.4154694594,46.1434054339,38.8094697104,-6.73219281943,-5.8254718018,-6.28844941275,-6.56623061295,-6.78332632519,-0.958163568045,-0.762367745648,0,-1.42893321124,-0.867664562032,-1.7583897849,27.3187161641,1.17609441496,1.52515646594,1.49134432437,1.56493781026,-3.33330889407,-6.96653362371,-6.62830152858,-3.46889500128,0
