Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution,kzz
46,2053.2692132,1.0,29,48.2809122226,49.3224663443,45.8798730928,47.3700094642,45.9903412929,38.7718453487,-6.71946491244,-5.83848409566,-6.21071654705,-6.52975925068,-6.75949713847,-0.95900678309,-0.757027071503,0.0,-1.42893321124,-0.853727820246,-1.75914848891,27.3176295078,1.17609446071,1.52514501563,1.49134346954,1.56372846428,-3.33327890366,-6.89766291332,-6.61067209429,-3.46881047176,82.5989904005,2
47,1977.01095691,1.0,29,47.9200808986,48.9651305678,45.8258443597,47.2270382368,45.516474636,38.6538443949,-6.66378737893,-5.87810418508,-5.96495781318,-6.39817891337,-6.68139971905,-0.96517513339,-0.743691828553,0.0,-1.42893321124,-0.823055514284,-1.76445773073,27.3133346729,1.17609462147,1.5251134511,1.49134070242,1.55756939177,-3.33322468814,-6.68200930684,-6.55556698704,-3.46852591579,82.5969536089,2
48,1941.61476545,1.0,29,47.7397426631,48.7852093423,45.7998226215,47.1554519788,45.286057992,38.594944845,-6.61952228658,-5.89666440049,-5.8399843252,-6.31428955173,-6.63873205642,-0.971922225128,-0.740579206224,0.0,-1.42893321124,-0.821286761771,-1.77015770347,27.3102599084,1.17609471976,1.52510219497,1.49133923138,1.55202767322,-3.33324436893,-6.57451766786,-6.527940626,-3.46839615974,82.5970026385,2
49,2007.94924723,1.0,29,48.0735742458,49.1178718601,45.8482854608,47.2879290574,45.714507208,38.7039988181,-6.69655503304,-5.86193617618,-6.07068691283,-6.46416807146,-6.71663037117,-0.960526486441,-0.747401720954,0.0,-1.42893321124,-0.828610012727,-1.76051588033,27.3156745665,1.17609454316,1.52512438106,1.49134192819,1.56155061596,-3.33322190382,-6.77358615408,-6.57905535978,-3.46864007715,82.5972304631,2
50,2044.85677531,1.0,29,48.2424254803,49.2844888579,45.8740096949,47.354773435,45.9391400827,38.7592514574,-6.71521230692,-5.84283734629,-6.18472379584,-6.51758400498,-6.75154007121,-0.959288875315,-0.755240382968,0.0,-1.42893321124,-0.849065372006,-1.7594023085,27.3172666253,1.17609447602,1.52514118537,1.49134318343,1.56332420507,-3.33326832317,-6.8746313861,-6.60480329431,-3.46877884257,82.5986637153,2
51,2009.4135099,1.0,29,48.0802732195,49.1244821931,45.8493060394,47.2905810293,45.7234192525,38.7061909015,-6.69729523839,-5.86117845261,-6.07521119176,-6.46628728567,-6.71801537237,-0.960477385678,-0.747712710631,0.0,-1.42893321124,-0.829421554998,-1.76047170068,27.3157377295,1.1760945405,1.52512504776,1.49134197799,1.56162098101,-3.33322374545,-6.77759500456,-6.58007687873,-3.46864558251,82.5972873257,2
52,1973.61656921,1.0,29,47.9027870073,48.9478766665,45.8233489537,47.2201733312,45.4943783768,38.6481961062,-6.65954249047,-5.8798840536,-5.95297323371,-6.39013417735,-6.67730801927,-0.965822159078,-0.743393337487,0.0,-1.42893321124,-0.822885896269,-1.76500434087,27.3130398122,1.17609463089,1.52511237167,1.49134056135,1.55703795773,-3.33322657546,-6.67170118381,-6.55291770258,-3.46851347258,82.5969583107,2
53,1885.66246545,1.0,29,47.446729477,48.491274685,45.7580549132,47.0398193424,44.9233461379,38.499003802,-6.53386129514,-5.9260593809,-5.63494524941,-6.16328956165,-6.56531269214,-0.981657445235,-0.703032360927,0.0,-1.42893321124,-0.827342558006,-1.7784217067,27.2521141734,1.17609489523,1.52508595388,1.49133676021,1.53967394805,-3.33331605803,-6.39960182248,-6.48183164027,-3.46815769736,82.5971103169,2
54,1965.70434156,1.0,29,47.8624754055,48.9076582803,45.8175322286,47.2041714184,45.4428725829,38.6350300952,-6.64964776808,-5.88403287989,-5.92503749692,-6.37138211109,-6.66777037563,-0.967330358793,-0.742697562731,0.0,-1.42893321124,-0.822490521174,-1.76627847461,27.3123525,1.17609465286,1.52510985555,1.49134023253,1.55579919907,-3.33323097478,-6.6476732225,-6.54674229079,-3.46848446778,82.5969692704,2
55,1891.0191545,1.0,29,47.476989236,48.5220618897,45.7622297937,47.0515768528,44.9576492273,38.5089769281,-6.54642186239,-5.92322962994,-5.65665576589,-6.18285662252,-6.57400130135,-0.980983908197,-0.715693126964,0.0,-1.42893321124,-0.824303107392,-1.77783788719,27.2724875811,1.17609487285,1.5250870775,1.49133703731,1.5418552541,-3.33329791887,-6.4177368307,-6.48692364601,-3.46818979451,82.5970916231,2
56,2069.51594347,1.0,29,48.3552407025,49.3958113111,45.8911969261,47.3994344252,46.0892249059,38.7961676151,-6.7276778628,-5.8300767719,-6.26091569542,-6.5532729973,-6.77486442286,-0.958461985451,-0.760477658253,0.0,-1.42893321124,-0.862732289576,-1.75865829349,27.3183303337,1.17609443115,1.5251524129,1.4913440221,1.56450919996,-3.3332993375,-6.94214312412,-6.62200636047,-3.46887155644,82.5996213196,2
57,2067.86681957,1.0,29,48.3476959923,49.3883664323,45.8900475007,47.3964476454,46.0791877276,38.7936987841,-6.7268442075,-5.83093015706,-6.25582023228,-6.55088623511,-6.77330456709,-0.95851728512,-0.760127406542,0.0,-1.42893321124,-0.861818291171,-1.75870805076,27.3182591963,1.17609443415,1.52515166204,1.49134396601,1.5644299514,-3.33329726336,-6.93762816158,-6.6208558761,-3.46886535604,82.5995572781,2
58,1942.1600051,1.0,29,47.7425205766,48.7879808322,45.8002234579,47.1565546869,45.2896073086,38.5958521282,-6.62020414195,-5.89637850065,-5.84190940522,-6.31558177568,-6.63938930514,-0.971818293553,-0.74062715277,0.0,-1.42893321124,-0.821314007471,-1.77006990161,27.3103072717,1.17609471824,1.52510236836,1.49133925404,1.55211303734,-3.33324406577,-6.5761734591,-6.5283661799,-3.46839815849,82.5970018832,2
59,2029.95728019,1.0,29,48.1742605753,49.2172259098,45.8636248732,47.3277884937,45.8484562413,38.7369460777,-6.70768040284,-5.85054750564,-6.13868733471,-6.49602009967,-6.73744709527,-0.959788496446,-0.752075930822,0.0,-1.42893321124,-0.84080758446,-1.75985185522,27.3166239143,1.17609450312,1.52513440151,1.49134267669,1.5626082107,-3.33324958377,-6.83383962843,-6.59440890474,-3.46872282325,82.5980851143,2
60,1968.3899249,1.0,29,47.876158046,48.9213092814,45.8195065525,47.209602818,45.4603547773,38.6394989277,-6.65300625356,-5.88262467738,-5.93451949778,-6.37774697305,-6.67100766076,-0.96681844278,-0.742933723921,0.0,-1.42893321124,-0.82262472014,-1.76584600572,27.3125857888,1.17609464541,1.52511070958,1.49134034414,1.55621966088,-3.33322948155,-6.65582883878,-6.5488383608,-3.46849431264,82.5969655504,2
61,2074.40722743,1.0,29,48.3776182331,49.4178927425,45.8946061095,47.4082931825,46.1189950703,38.8034901415,-6.73015047555,-5.82754564058,-6.27602878498,-6.5603521086,-6.7794909385,-0.958297967221,-0.761516501106,0.0,-1.42893321124,-0.865443199139,-1.75851071395,27.3185413262,1.17609442225,1.52515463994,1.49134418845,1.56474425032,-3.33330548937,-6.95553445507,-6.62541868489,-3.46888994675,82.5998112657,2
