Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution,kzz
1465.33836855,1,29,45.2319899574,45.3810806936,45.3424913505,46.1785605617,43.5384725822,37.4508112691,-4.90870677053,-6.5778185222,-3.75207946299,-3.92317536267,-5.57987131511,-1.02930193897,-0.477131187569,0,-1.45810985706,-0.764904218722,-1.80974176196,27.6219546364,1.17610328925,1.52500869967,1.49129473941,1.4236816122,-3.35753665481,-4.66516115327,-5.67194149168,-3.43767418607,108.897550688,1
1169.95756614,1,29,44.9242947919,40.6958691737,44.2434639984,46.0231765498,44.0235826736,34.5052597167,-5.00950260201,-10.1209692838,-3.95558247569,-3.74759123856,-5.77908954568,-0.89258474983,-0.490344698508,-0.501865336187,-1.63623504081,-0.782163342385,-1.47572753392,27.0670738369,1.17881877891,1.51831748105,1.49100276128,1.4232448687,-4.41093295467,-3.40800136502,-3.88283314671,-3.13538287495,96.0482033669,1
1029.87166622,1,29,43.5947681169,35.8638226043,42.7768969392,44.6960133771,42.9449594954,30.5267750108,-5.00234574302,-12.6737874022,-3.95032554708,-3.7331038534,-5.92975803244,-0.586726212059,-0.582468557073,-1.67793560128,-1.6981797308,-0.73541753857,-0.788703797313,27.0029506095,1.19352743276,1.50819411377,1.4907286762,1.42324558734,-6.7860935326,-3.3334924609,-3.87825022242,-3.09464610933,75.5036316357,1
1229.64886856,1,29,45.306124805,42.1421484842,44.6536809344,46.4042684014,44.2621137626,35.6756647055,-5.05644703912,-9.34511055449,-3.99992647199,-3.80269366919,-5.75758336061,-1.03744454692,-0.463346364382,0,-1.60842822143,-0.799849250931,-1.78556572544,27.1621577354,1.17724967799,1.52093341588,1.49110361332,1.42324453125,-3.84761675994,-3.558353641,-3.97477137959,-3.2003611017,102.039600642,1
1311.34068082,1,29,45.5721212337,43.5906532571,45.0075383798,46.6654671091,44.2993868819,36.6396130729,-5.13145676729,-8.47756453556,-4.06451769569,-3.9041583711,-5.75444084838,-1.04742947284,-0.481210607774,0,-1.59036036626,-0.805611655372,-1.81932555327,27.33493109,1.17634386691,1.52369898216,1.49122277896,1.42324481766,-3.48140686358,-3.89831102884,-4.29217886532,-3.32585749157,108.246091873,1
1127.44484497,1,29,44.5657821924,39.4273550844,43.8565836484,45.6652595328,43.7480381737,33.3818757705,-4.9964411894,-10.7882232076,-3.9434076039,-3.73143081157,-5.81297668872,-0.694017362968,-0.53969841527,-1.21204951085,-1.67139017241,-0.76095399252,-1.05721303458,27.0144532126,1.18051671381,1.51616917373,1.49092687515,1.42324514444,-4.9975576645,-3.36439085089,-3.87475942107,-3.11158727372,91.2235042364,1
1257.57027608,1,29,45.4271192129,42.6599708671,44.7825297084,46.5249640139,44.303373343,36.0302698194,-5.09196398984,-9.0585112001,-4.03358448323,-3.84383091489,-5.7598819666,-1.0417184517,-0.470765757362,0,-1.60563713433,-0.802389972449,-1.7988318228,27.2166828572,1.17690196786,1.52196724619,1.49114808741,1.42324439697,-3.70751795418,-3.6709231763,-4.05597989382,-3.2457175631,104.471097727,1
1376.27340136,1,29,45.349607689,44.4139607414,45.1747755896,46.4197940584,43.9175719617,37.0431613841,-5.04855382618,-7.64490299294,-3.94877991101,-3.89164656116,-5.70328730574,-1.0429425214,-0.476459736211,0,-1.52717559373,-0.801951653026,-1.82124021601,27.537568381,1.17617372223,1.52461917555,1.49126347778,1.42324839478,-3.40574145991,-4.22081239425,-4.93799440775,-3.3900744801,108.704489542,1
1294.15412217,1,29,45.5856513641,43.338444341,44.9513529925,46.6831046703,44.357433445,36.4948889079,-5.13849984797,-8.68299622427,-4.07768467776,-3.89773072865,-5.76289370043,-1.04731830816,-0.480486969685,0,-1.60198013026,-0.805718936611,-1.81621364223,27.2881240502,1.17644638288,1.52332181577,1.4912063593,1.42324422102,-3.52395438763,-3.81841669183,-4.16238283155,-3.30514557731,107.656951271,1
1304.50473774,1,29,45.5955468643,43.503977648,44.9899320938,46.6913309105,44.3395833351,36.5971285864,-5.1401845671,-8.56522491484,-4.07670225998,-3.90547558097,-5.75982615647,-1.04790184708,-0.481710766821,0,-1.59701229005,-0.805996970626,-1.8191239827,27.3135979782,1.17636177929,1.52360210666,1.4912184943,1.42324444107,-3.48937271483,-3.86435894799,-4.224189133,-3.31909689884,108.197832993,1
1313.11765927,1,29,45.5660318265,43.6131842653,45.0121150696,46.6587439083,44.2889379606,36.6506567601,-5.12918800758,-8.45477753993,-4.06135036267,-3.9038159672,-5.75304095719,-1.04730668088,-0.481080593256,0,-1.58863122295,-0.805511494078,-1.81937795081,27.3404765546,1.17633921065,1.52372416459,1.49122389274,1.42324491555,-3.47933616963,-3.90713674832,-4.30985254807,-3.32761488298,108.258636593,1
1196.86917425,1,29,45.1512421695,41.4988700901,44.4883688664,46.2497469088,44.198009184,35.2163896488,-5.01777080051,-9.6985809818,-3.96328947184,-3.75782119011,-5.7576381427,-1.01828283625,-0.45910257032,-0.0523011193805,-1.61398096959,-0.795589387489,-1.74065760393,27.1003839987,1.17774394396,1.51967741293,1.49105079908,1.42324469416,-4.03958494716,-3.43560790334,-3.88794401552,-3.15044608138,99.1023577163,1
1255.94637404,1,29,45.4200822086,42.6298544474,44.7750358961,46.5179443874,44.3009736961,36.0096460751,-5.08989833292,-9.07517974652,-4.03162694176,-3.84143838302,-5.75974828025,-1.04146988247,-0.470334247331,0,-1.60579946325,-0.802242204724,-1.79806026991,27.2135116898,1.17692219059,1.52190711888,1.49114550081,1.42324440478,-3.71566606551,-3.66437616042,-4.05125682704,-3.2430796427,104.329682467,1
1124.62131535,1,29,44.5419711797,39.3431053113,43.83088856,45.6414880764,43.7297375795,33.3072649772,-4.99557370116,-10.8325396186,-3.94259899626,-3.73035749885,-5.81522734099,-0.680829289283,-0.54297629722,-1.25921718211,-1.67372503955,-0.759545349977,-1.02941692897,27.0109583553,1.18062948405,1.51602649151,1.49092183509,1.42324516275,-5.03651899657,-3.36149441012,-3.87422319561,-3.11000686242,90.9030664815,1
1081.15204531,1,29,44.1355684121,37.8707886495,43.3837712487,45.2358020576,43.4021254781,32.0842206199,-4.99186231517,-11.6099801459,-3.93951959482,-3.72425173157,-5.86036013428,-0.571445154972,-0.574491522744,-1.67251418889,-1.69518565732,-0.744078578514,-0.787482444007,26.9865215015,1.18481505511,1.51301163111,1.49083778346,1.42324539364,-5.75517486931,-3.33549959117,-3.87188631813,-3.09580108954,84.7210122007,1
1314.41259824,1,29,45.5615942878,43.6296033054,45.0154502445,46.6538445047,44.2813235096,36.6587046353,-5.12753469245,-8.43817195385,-4.05904222948,-3.90356644693,-5.75202081334,-1.04721719859,-0.480985847669,0,-1.58737114293,-0.805438503456,-1.8194161345,27.3445177055,1.1763358175,1.5237425158,1.49122470439,1.42324498689,-3.47782719112,-3.91356832215,-4.32273190545,-3.32889554826,108.267778317,1
1178.4218288,1,29,44.9956744808,40.9484297285,44.320491693,46.0944376584,44.0784434531,34.7289249287,-5.01210312308,-9.98811934339,-3.9580064869,-3.75080877192,-5.77234263154,-0.932119422577,-0.480518396859,-0.360468003125,-1.62923567075,-0.786386113905,-1.55905357266,27.0775505783,1.17848072088,1.51874520802,1.49101787017,1.4232448138,-4.29413625259,-3.41668419775,-3.88444062167,-3.14012056789,97.0087986803,1
1275.65913578,1,29,45.5055053354,42.9954416498,44.8660042751,46.6031565621,44.3301033264,36.2600004357,-5.11497361564,-8.87283805634,-4.0553897967,-3.87048164393,-5.7613711165,-1.0444872972,-0.475572404684,0,-1.60382893097,-0.804035976686,-1.80742625249,27.2520069102,1.17667670416,1.52263701227,1.49117689991,1.42324430997,-3.61675506408,-3.74385125234,-4.1085907595,-3.27510170737,106.046341009,1
1190.19393997,1,29,45.0949494758,41.2996913857,44.427621944,46.1935477318,44.1547439203,35.039998893,-5.01571993229,-9.8033514161,-3.96137780589,-3.7552837229,-5.76295901167,-0.987104313921,-0.466851959503,-0.163812347356,-1.61950093474,-0.792259151851,-1.67494357169,27.0921216484,1.17801054917,1.51934009144,1.49103888365,1.42324473745,-4.13169519699,-3.42876029654,-3.88667630062,-3.14670975944,98.3447963064,1
1131.77570222,1,29,44.602304599,39.5565811909,43.8959959354,45.7017212662,43.7761084515,33.4963171746,-4.99777178203,-10.7202486953,-3.94464788281,-3.73307710708,-5.80952453664,-0.71424582594,-0.53467065191,-1.13970160666,-1.66780884776,-0.763114632065,-1.09984795659,27.0198137825,1.18034374174,1.51638802616,1.49093460583,1.42324511635,-4.93779701392,-3.36883354253,-3.8755819079,-3.11401137994,91.7150061353,1
1339.67608476,1,29,45.475020556,43.9499289803,45.0805175166,46.5582600636,44.1327701145,36.8157138786,-5.09527950097,-8.11420687926,-4.0140119283,-3.89869845527,-5.73211841554,-1.04547145259,-0.479137417806,0,-1.56278773358,-0.804014499978,-1.82016107567,27.4233581487,1.17626961901,1.52410053704,1.49124053915,1.42324637865,-3.44838792091,-4.0390444893,-4.57400048178,-3.35388056368,108.446127895,1
1141.78732818,1,29,44.6867333053,39.8553126821,43.9871051669,45.7860097145,43.8409984043,33.7608709264,-5.00084770787,-10.5631122776,-3.94751503079,-3.73688284207,-5.80154421001,-0.761007885653,-0.523047990774,-0.972455236004,-1.65952991339,-0.768109374155,-1.19840694112,27.0322057911,1.17994388285,1.51689394648,1.4909524768,1.42324505141,-4.79964854884,-3.37910369564,-3.87748324752,-3.11961517694,92.8512091766,1
1281.05051897,1,29,45.528868313,43.0954286898,44.890883863,46.6264618448,44.3380701958,36.3284716275,-5.12183163277,-8.81749819069,-4.06188886863,-3.87842489158,-5.76181495751,-1.04531255138,-0.477005025534,0,-1.6032899961,-0.804526568118,-1.80998782157,27.2625352414,1.17660956433,1.52283663599,1.49118548747,1.42324428404,-3.58970319194,-3.76558745957,-4.12427142381,-3.28385964922,106.515842144,1
1160.75596816,1,29,44.8466971054,40.4213076693,44.1597262995,45.9457077732,43.9639428848,34.2621106742,-5.00667554544,-10.2653919928,-3.95294730502,-3.74409342077,-5.78642419419,-0.84960614919,-0.501026984841,-0.655580014646,-1.64384413708,-0.777572718557,-1.3851428321,27.05568445,1.17918628572,1.51785249411,1.49098633623,1.42324492838,-4.53790400227,-3.398562157,-3.88108564207,-3.13023247408,95.0039290758,1
1349.07441315,1,29,45.4428140606,44.0690940799,45.1047233439,46.5227014732,44.0775064204,36.8741232526,-5.08328017214,-7.99368787812,-3.99726010119,-3.89688750237,-5.72471447823,-1.04482201356,-0.478449779113,0,-1.55364240228,-0.803484753131,-1.82043820296,27.4526877655,1.17624499235,1.52423372536,1.49124642987,1.4232468964,-3.4374361495,-4.08572317018,-4.66747548945,-3.36317529739,108.512476137,1
1276.59226264,1,29,45.50954894,43.0127471516,44.8703103707,46.607190181,44.3314822119,36.2718512549,-5.11616058376,-8.86325997354,-4.05651463949,-3.87185644097,-5.76144793537,-1.04463013009,-0.475820359047,0,-1.6037356535,-0.804120887,-1.80786960233,27.2538291269,1.17666508376,1.52267156263,1.49117838622,1.42324430548,-3.61207299505,-3.74761329965,-4.11130472888,-3.27661750961,106.127601068,1
1335.11450676,1,29,45.4906523189,43.8920909401,45.0687689625,46.5755188011,44.1595929324,36.7873642718,-5.10110350201,-8.17270204994,-4.02214260459,-3.8995774204,-5.73571199475,-1.04578666469,-0.479471170512,0,-1.56722651677,-0.804271618208,-1.82002656901,27.4091227094,1.17628157181,1.52403589269,1.49123768002,1.42324612735,-3.45370347888,-4.0163884983,-4.52863139908,-3.34936926645,108.413925075,1
1366.71665544,1,29,45.3823570548,44.2927870037,45.1501617507,46.4559520217,43.9737671766,36.9837674661,-5.06075541481,-7.76745345348,-3.96581410568,-3.89348803935,-5.71081604328,-1.04360290732,-0.477158965691,0,-1.53647507807,-0.802490329247,-1.82095841748,27.5077443864,1.17619876398,1.52448374222,1.49125748776,1.4232478683,-3.41687783356,-4.17334690097,-4.84294379223,-3.38062307504,108.637022939,1
1042.64030759,1,29,43.7294255658,36.3635503781,42.9280065947,44.8304189373,43.0587922826,30.9145737127,-4.99973540486,-12.4089029846,-3.94763490143,-3.73089970493,-5.91247818994,-0.582921280402,-0.580482302439,-1.67658568788,-1.6974342166,-0.737574108294,-0.78839968446,26.998859817,1.19135808012,1.50939365934,1.49075584354,1.42324553911,-6.52939826373,-3.33399222956,-3.87666563172,-3.09493369551,77.7987282972,1
1167.20620043,1,29,44.9010923423,40.6137726607,44.2184256263,46.0000126454,44.0057498069,34.4325558299,-5.00865728508,-10.1641530536,-3.95479453448,-3.74654535762,-5.78128267566,-0.879733737612,-0.493538804183,-0.547827493669,-1.6385102333,-0.780790702001,-1.44864184261,27.0636683014,1.17892866696,1.51817844551,1.49099785003,1.42324488655,-4.44889851102,-3.40517895164,-3.88231062613,-3.13384285588,95.7359553766,1
1194.44205781,1,29,45.1307741355,41.4264486757,44.466281274,46.2293128775,44.182277926,35.1522539368,-5.01702510444,-9.73667553141,-3.96259438974,-3.75689856656,-5.75957281166,-1.00694631966,-0.461920249684,-0.0928466228442,-1.61598802996,-0.794378513185,-1.71676396945,27.0973798066,1.17784088167,1.51955476277,1.49104646663,1.4232447099,-4.07307625132,-3.43311811222,-3.88748307414,-3.14908755402,98.8269082452,1
1194.44866692,1,29,45.1308298706,41.4266458815,44.4663414192,46.22936852,44.1823207627,35.1524285803,-5.01702713499,-9.73657179877,-3.96259628247,-3.75690107889,-5.7595675435,-1.00697718935,-0.461912577056,-0.0927362161775,-1.61598256467,-0.794381810433,-1.71682903256,27.0973879871,1.1778406177,1.51955509675,1.49104647843,1.42324470986,-4.07298505346,-3.433124892,-3.8874843293,-3.14909125333,98.8276583026,1
1056.23181361,1,29,43.8727609037,36.8954826991,43.0888543882,44.9734861538,43.1799609306,31.3273637844,-4.99695684559,-12.1269483076,-3.94477085932,-3.72855351191,-5.89408476215,-0.57887114304,-0.578368045252,-1.67514878043,-1.69664065836,-0.739869656388,-0.788075973304,26.9945053968,1.18904892532,1.51067050863,1.49078476166,1.42324548777,-6.25616047844,-3.33452420541,-3.87497892338,-3.09523981494,80.2417305839,1
1182.52514192,1,29,45.0302779928,41.0708662691,44.3578332503,46.128983685,44.1050389128,34.8373535581,-5.0133638061,-9.92371622576,-3.95918160131,-3.75236857074,-5.76907185623,-0.951285077987,-0.47575479321,-0.291921272545,-1.62584250963,-0.788433233009,-1.59944844719,27.0826295028,1.17831683679,1.5189525619,1.49102519468,1.42324478719,-4.23751543876,-3.42089346947,-3.88521989487,-3.14241731108,97.4744769695,1
1277.35566574,1,29,45.512857065,43.0269050058,44.8738332431,46.6104901366,44.3326102958,36.2815465629,-5.11713165767,-8.85542402052,-4.05743488788,-3.87298118016,-5.76151078188,-1.04474698352,-0.476023213708,0,-1.60365934199,-0.804190353222,-1.80823231256,27.2553199059,1.17665557697,1.52269982873,1.49117960219,1.42324430181,-3.60824253401,-3.75069107905,-4.11352506222,-3.27785760696,106.19408097,1
1198.60121967,1,29,45.1658486235,41.5505516567,44.5041310741,46.2643290977,44.2092353671,35.2621583499,-5.01830294617,-9.67139584575,-3.96378549821,-3.75847959524,-5.75625751899,-1.02637283202,-0.457091810313,-0.0233669269884,-1.61254868572,-0.796453494901,-1.75770864431,27.1025278585,1.17767476701,1.51976493887,1.49105389082,1.42324468292,-4.01568479165,-3.43738467485,-3.88827295376,-3.15141555737,99.2989247166,1
1228.61000168,1,29,45.3016229874,42.1228819581,44.6488868808,46.399777701,44.2605786246,35.6624709756,-5.05512556619,-9.35577400613,-3.9986741643,-3.80116308295,-5.75749783678,-1.0372855285,-0.463070312336,0,-1.60853206891,-0.799754718754,-1.78507213609,27.1601290288,1.17726261518,1.52089495034,1.49110195858,1.42324453625,-3.8528293915,-3.55416528615,-3.97174986872,-3.19867353184,101.949132359,1
1141.94161967,1,29,44.6880344557,39.8599165023,43.9885092724,45.7873087033,43.8419984384,33.7649480255,-5.00089511168,-10.5606906119,-3.94755921707,-3.73694149314,-5.80142122334,-0.761728546585,-0.522868871251,-0.969877763452,-1.65940232482,-0.768186349282,-1.19992585646,27.0323967672,1.17993772054,1.51690174333,1.49095275221,1.42324505041,-4.79751951085,-3.37926197135,-3.87751254951,-3.11970153835,92.8687194648,1
1036.97206155,1,29,43.6696485285,36.1417115864,42.8609261058,44.7707537183,43.0082597141,30.7424223936,-5.00089418428,-12.5264902836,-3.9488293309,-3.73187816892,-5.92014904512,-0.58461036291,-0.581364039159,-1.67718494046,-1.69776516473,-0.736616765423,-0.788534686018,27.0006757986,1.19232109757,1.50886115794,1.49074378344,1.42324556052,-6.64335024173,-3.33377037262,-3.87736906208,-3.09480603046,76.7798906481,1
1217.161626,1,29,45.2520126861,41.9105636796,44.5960561212,46.3502899123,44.2436613121,35.5170752766,-5.04056285496,-9.47328588574,-3.98487365811,-3.78429593028,-5.75655535904,-1.03553313592,-0.460028202152,0,-1.60967647446,-0.798712968461,-1.77963275177,27.1377725599,1.17740518378,1.52047105774,1.49108372325,1.42324459131,-3.9102729054,-3.50800936333,-3.93845263688,-3.18007641028,100.952166426,1
1113.88824706,1,29,44.4514585023,39.0228470926,43.7332139557,45.5511257641,43.6601716271,33.0236473615,-4.99227612271,-11.0009993581,-3.93952524029,-3.72627752086,-5.8237827336,-0.63069753423,-0.555436492616,-1.43851540247,-1.6826005577,-0.754190684495,-0.923755739097,26.9976733729,1.18105815694,1.51548411435,1.49090267633,1.42324523237,-5.18462250302,-3.35048418509,-3.87218484458,-3.10399925326,89.6849881312,1
1305.22968564,1,29,45.5930625894,43.5131695474,44.9917992305,46.688588069,44.3353205239,36.6016340422,-5.13925898887,-8.55592858119,-4.07541009383,-3.90533589161,-5.7592550476,-1.04785175206,-0.481657725237,0,-1.5963068573,-0.805956108162,-1.81914535915,27.3158603427,1.17635987969,1.52361238025,1.49121894868,1.42324448101,-3.48852794081,-3.86795954696,-4.23139940567,-3.31981385588,108.20295082,1
1226.25411601,1,29,45.2914140109,42.0791903809,44.6380151875,46.3895939356,44.2570973225,35.6325509544,-5.05212880197,-9.3799560002,-3.99583424922,-3.79769210293,-5.75730389051,-1.0369249152,-0.46244429656,0,-1.60876756857,-0.799540343837,-1.7839528011,27.1555284386,1.17729195343,1.52080772028,1.49109820605,1.42324454758,-3.86465031308,-3.54466716344,-3.96489785116,-3.19484655294,101.74397332,1
1230.05448508,1,29,45.3078825004,42.1496709312,44.6555527309,46.4060217562,44.2627131438,35.6808160823,-5.05696299669,-9.34094710281,-4.0004154246,-3.80329127324,-5.75761675264,-1.03750663428,-0.463454146496,0,-1.60838767508,-0.799886160195,-1.78575844309,27.1629498262,1.17724462677,1.52094843442,1.4911042594,1.4232445293,-3.84558153342,-3.55998894761,-3.97595110215,-3.20101999863,102.074923194,1
1215.83434194,1,29,45.2462610438,41.8859482517,44.5899311103,46.3445524737,44.2416999789,35.5002186152,-5.03887450589,-9.48690979613,-3.98327367638,-3.78234041245,-5.75644609152,-1.03532996974,-0.459675510691,0,-1.60980915278,-0.798592191629,-1.77900212885,27.1351806302,1.17742171268,1.52042191314,1.49108160911,1.4232445977,-3.9169327026,-3.5026582094,-3.93459227396,-3.17792032599,100.836581733,1
1212.32341354,1,29,45.2310468143,41.8208355848,44.5737292473,46.3293758157,44.2365118654,35.4556294173,-5.03440848924,-9.52294772907,-3.97904140882,-3.77716768167,-5.75615705734,-1.03479255509,-0.458742572139,0,-1.61016011313,-0.798272713059,-1.77733400671,27.1283244644,1.17746543488,1.52029191596,1.49107601679,1.42324461458,-3.9345491811,-3.4885033507,-3.92438085183,-3.17221705734,100.530837399,1
1181.47662276,1,29,45.021435761,41.0395800729,44.3482913661,46.1201561425,44.0982429778,34.8096468019,-5.0130416639,-9.94017314757,-3.95888132445,-3.75196999551,-5.7699076371,-0.946387680094,-0.476972036345,-0.309437011335,-1.62670956373,-0.787910132882,-1.58912634919,27.0813316858,1.17835871407,1.51889957679,1.49102332305,1.42324479399,-4.25198374931,-3.41981787471,-3.88502076727,-3.14183042454,97.3554822457,1
1137.06739515,1,29,44.6469297968,39.7144771538,43.9441521568,45.74627233,43.8104063473,33.6361483293,-4.99939757739,-10.6371934878,-3.94616332763,-3.73508864657,-5.80530649671,-0.738962136951,-0.528527438605,-1.05130273505,-1.66343297728,-0.76575462696,-1.15194178072,27.0263636381,1.18013239441,1.51665543277,1.49094405161,1.42324508203,-4.86477797991,-3.37426188123,-3.87658687008,-3.11697329373,92.3155517039,1
1243.44323076,1,29,45.3659011857,42.3979747528,44.7173377059,46.4638971645,44.2824977491,35.8508547053,-5.07399392252,-9.2035182907,-4.01655496027,-3.82301721722,-5.75871896967,-1.03955603756,-0.467011859896,0,-1.60704930576,-0.801104475362,-1.79211974145,27.1890954633,1.1770778944,1.521444172,1.49112558541,1.42324446491,-3.7784019946,-3.61396777652,-4.01489183762,-3.22276912164,103.24086356,1
1076.99542358,1,29,44.0917328887,37.7081104707,43.3345799793,45.1920485324,43.3650690817,31.9579791143,-4.99271206794,-11.6962089226,-3.94039549037,-3.72496925594,-5.86598530353,-0.572683788053,-0.575138115355,-1.67295363105,-1.69542834723,-0.743376542619,-0.787581442957,26.9878531919,1.18552125227,1.51262113873,1.49082893958,1.42324540934,-5.83873780303,-3.33533689968,-3.87240215564,-3.09570747058,83.9738811334,1
1153.09371161,1,29,44.7820807873,40.1926777411,44.0899971357,45.8811987996,43.9142802758,34.0596381962,-5.00432142903,-10.385654131,-3.95075297381,-3.74118075524,-5.79253182449,-0.813817467148,-0.50992222441,-0.783579662624,-1.65018030258,-0.773750063232,-1.30971210512,27.0462004012,1.17949231206,1.51746529514,1.49097265894,1.42324497808,-4.64363397913,-3.39070204035,-3.87963047864,-3.12594368718,94.1343521234,1
1060.32231682,1,29,43.9158991445,37.0555731897,43.1372631823,45.0165437007,43.2164278787,31.4515971924,-4.99612060966,-12.0420911543,-3.94390889645,-3.72784740105,-5.8885490713,-0.577652212639,-0.577731737855,-1.67471632838,-1.69640182886,-0.740560525143,-0.78797854911,26.9931948893,1.18835396149,1.51105478953,1.49079346486,1.42324547232,-6.17392676304,-3.334684309,-3.87447129119,-3.09533194472,80.9769771917,1
1262.7526488,1,29,45.4495764661,42.756081659,44.8064447768,46.547365809,44.3110313567,36.096086554,-5.09855613876,-9.00531672296,-4.03983160236,-3.85146622266,-5.760308601,-1.04251171283,-0.472142839076,0,-1.60511909262,-0.802861544875,-1.80129408624,27.2268030312,1.17683743087,1.52215913101,1.49115634205,1.42324437204,-3.68151481563,-3.69181672501,-4.0710526579,-3.25413598139,104.922397474,1
1368.84564379,1,29,45.3750613687,44.3197812839,45.1556450582,46.4478969909,43.96124838,36.9969988485,-5.05803722597,-7.74015247618,-3.96201934098,-3.89307780707,-5.70913884115,-1.04345579094,-0.477003195994,0,-1.53440340074,-0.802370326538,-1.82102119469,27.5143883778,1.17619318535,1.52451391315,1.49125882217,1.42324798559,-3.41439694623,-4.18392094817,-4.86411853678,-3.38272859626,108.652052701,1
1055.90710264,1,29,43.8693365181,36.8827744488,43.0850116173,44.9700681738,43.1770661234,31.3175019291,-4.99702322739,-12.1336844101,-3.94483928337,-3.72860956417,-5.89452419453,-0.57896790377,-0.578418556395,-1.67518310919,-1.69665961704,-0.739814814073,-0.788083706999,26.9946094271,1.18910409271,1.51064000377,1.49078407078,1.42324548899,-6.26268832803,-3.33451149612,-3.87501922007,-3.09523250152,80.1833654809,1
1316.3575962,1,29,45.554929106,43.6542646989,45.0204596762,46.6464856018,44.2698866064,36.6707925416,-5.12505141361,-8.41323036841,-4.05557541409,-3.90319166755,-5.75048855757,-1.04708279622,-0.480843539824,0,-1.58547850309,-0.805328871563,-1.81947348641,27.350587513,1.17633072097,1.52377007932,1.49122592348,1.42324509404,-3.47556070584,-3.92322854416,-4.34207669646,-3.33081910714,108.281509184,1
1002.72274795,1,29,43.3084569922,34.8012922939,42.4556048326,44.4102378227,42.7029261462,29.7022303354,-5.00789589165,-13.2369894838,-3.95604644697,-3.73779035409,-5.96649874882,-0.59481632717,-0.586691767915,-1.68080581177,-1.69976485668,-0.730832200676,-0.789350407608,27.011648527,1.19813994992,1.50564361811,1.49067091252,1.42324568988,-7.33188369676,-3.33242984364,-3.88161940806,-3.09403463836,70.6237552393,1
1111.07174275,1,29,44.4277067345,38.9388069441,43.7075828,45.5274134541,43.6419165672,32.9492222097,-4.9914107929,-11.0452055039,-3.93871864457,-3.72520687868,-5.82602778595,-0.617542274214,-0.558706218763,-1.48556571433,-1.68492961538,-0.75278554684,-0.896028793872,26.9941872113,1.18117064659,1.51534178714,1.49089764881,1.42324525063,-5.22348689415,-3.34759495106,-3.87164995332,-3.10242277423,89.3653476678,1
1232.60795207,1,29,45.3189476742,42.1970267946,44.6673362017,46.4170596045,44.2664864126,35.7132454092,-5.06021109087,-9.31473703479,-4.00349351515,-3.80705335432,-5.75782696462,-1.03789749118,-0.464132664405,0,-1.60813242474,-0.800118514116,-1.78697165348,27.1679362545,1.17721282801,1.52104298021,1.49110832664,1.42324451702,-3.83276922532,-3.57028365042,-3.98337777862,-3.20516793519,102.297288329,1
1239.5442346,1,29,45.3490053064,42.325665093,44.6993450286,46.4470430095,44.2767361862,35.8013370019,-5.0690342709,-9.24353954605,-4.01185489434,-3.81727273738,-5.75839798815,-1.03895922172,-0.46597580236,0,-1.60743905824,-0.800749684386,-1.79026723947,27.1814814761,1.17712644928,1.52129980605,1.49111937497,1.42324448366,-3.79796564676,-3.59824836178,-4.00355173292,-3.21643546283,102.901324882,1
1071.80595089,1,29,44.0370049711,37.5050094863,43.2731655025,45.1374229882,43.3188047907,31.8003687067,-4.99377297005,-11.8038641076,-3.94148903131,-3.72586507312,-5.87300823322,-0.574230200732,-0.575945375413,-1.67350226723,-1.69573134153,-0.742500062549,-0.78770504149,26.989515785,1.18640292761,1.51213361553,1.49081789814,1.42324542894,-5.94306472768,-3.33513378208,-3.87304617013,-3.09559058887,83.0411004962,1
1041.86982439,1,29,43.7213000888,36.3333958893,42.9188883614,44.8223086597,43.0519234038,30.8911732291,-4.99989291744,-12.4248865954,-3.94779725991,-3.73103270728,-5.91352088727,-0.583150876945,-0.58060215668,-1.67666714413,-1.6974792023,-0.737443976929,-0.788418035187,26.9991066629,1.19148898283,1.50932127656,1.49075420422,1.42324554202,-6.54488772622,-3.33396207261,-3.87676124883,-3.09491634203,77.6602379627,1
1237.76167969,1,29,45.341280797,42.292606343,44.6911190817,46.4393375757,44.2741020974,35.7786983478,-5.06676680229,-9.2618365852,-4.00970610391,-3.81464645863,-5.75825124084,-1.03868636764,-0.465502134427,0,-1.60761724646,-0.800587479969,-1.78942030699,27.1780004902,1.17714864774,1.52123380439,1.49111653566,1.42324449224,-3.80690981672,-3.59106171197,-3.99836722939,-3.21353982145,102.746093558,1
1292.47326972,1,29,45.5783675713,43.3072717356,44.9435963715,46.6758388648,44.3549496423,36.4735418869,-5.13636174825,-8.70024933822,-4.07565848512,-3.89525429046,-5.76275532569,-1.04706102158,-0.480040326555,0,-1.60214815208,-0.805565986657,-1.81541503091,27.2848416697,1.17646731483,1.52325957979,1.49120368199,1.4232442291,-3.53238825401,-3.81164007147,-4.15749412637,-3.30241514479,107.510576565,1
