Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution,kzz
16,1308.4327199,1.0,29,45.9044470238,41.8639069855,45.5461287027,46.9951769608,44.8566354972,35.5595897711,-4.893765592,-10.3248836502,-3.82982440293,-3.65239745183,-5.56666813802,-1.04552855539,-0.435525705945,0.0,-1.6085875216,-0.810095324998,-1.82018145003,27.2091959185,1.17654521294,1.52258549458,1.49109938629,1.42324175618,-5.17491297624,-3.34344499058,-3.94615442595,-3.10020633914,54.0453146853,3
17,1222.58796598,1.0,29,45.3074679236,39.482103225,44.8171953125,46.4022217822,44.3736106263,33.7352917256,-4.92741526385,-11.7521903369,-3.86992886127,-3.67210088723,-5.66731088994,-1.03655246697,-0.434014292836,0.0,-1.61577766247,-0.802251783807,-1.79954922631,27.1771979926,1.17730102206,1.52071014393,1.49102484499,1.42324364625,-6.4120157141,-3.33356290412,-3.92666014157,-3.09466998299,76.8851549733,3
18,1277.93814844,1.0,29,45.6966028649,41.0463127554,45.2971679843,46.788629424,44.6905080405,34.9188148913,-4.90315353458,-10.823413835,-3.84165290842,-3.65642267316,-5.60000760016,-1.04294089559,-0.433502150005,0.0,-1.61221051549,-0.808373433967,-1.8144503771,27.1922902885,1.17677704492,1.52198879177,1.49107330242,1.42324236205,-5.59685800881,-3.3362628027,-3.94102318623,-3.09621567915,62.326381298,3
19,1246.72258245,1.0,29,45.4771443754,40.1641533181,45.0264801936,46.570709036,44.5117889884,34.251349242,-4.91683630088,-11.3472112805,-3.85759955634,-3.66526463725,-5.63796430039,-1.03933804541,-0.43379098064,0.0,-1.61422226156,-0.804921037498,-1.8060466495,27.1837787618,1.17707254969,1.52126767914,1.49104597413,1.4232430863,-6.056578429,-3.33474015438,-3.93292293166,-3.09534396061,70.5370201818,3
20,1108.3203997,1.0,29,44.3765345665,35.723397361,43.6917991725,45.4756678261,43.6023429624,31.5551805783,-4.97268514635,-13.7252153785,-3.91975768561,-3.70655114899,-5.8177848535,-1.04380481272,-0.362139080326,-1.47796926544,-1.68702445602,-0.775687023003,-1.72576110719,27.1951459003,1.18096459157,1.515764611,1.49088581842,1.42324518621,-8.3940704627,-3.33230424874,-3.89978315109,-3.09395728795,85.7826693774,3
21,1214.86800802,1.0,29,45.2531933891,39.2639353476,44.7502511999,46.3483276374,44.3294114094,33.5702200188,-4.93079916472,-11.8817312929,-3.87387264533,-3.67428760367,-5.67669800566,-1.0356614419,-0.434085723877,0.0,-1.61627518973,-0.801397967617,-1.79747089066,27.175092997,1.17737410368,1.52053180473,1.4910180864,1.42324382537,-6.5257097064,-3.33318633619,-3.92465685818,-3.09445439726,78.915737634,3
22,995.932027377,1.0,29,43.2276085181,31.6196710235,42.3668479718,44.3295073742,42.6341836306,29.4246378203,-5.00965291418,-15.6387573404,-3.95781325385,-3.73941595235,-5.97597439401,-1.02873005696,-0.350042355664,-1.66341400577,-1.69748807451,-0.775524605217,-1.47055910432,27.1283612092,1.20119815823,1.50462718067,1.49065019701,1.42324570557,-10.3740171859,-3.33228484669,-3.88155665951,-3.09395112616,69.2876365738,3
23,1145.37374404,1.0,29,44.6885998176,36.9845278571,44.0674764312,45.78641292,43.861792018,32.2410927153,-4.95839042063,-13.0809827908,-3.90428249802,-3.69521357311,-5.76806977091,-1.03982002006,-0.391272728268,-0.880631319711,-1.65881760826,-0.785413796414,-1.75312568666,27.1854028035,1.1795703408,1.51755251015,1.49093401525,1.42324477563,-7.72744870327,-3.33236764079,-3.90827682142,-3.09399039232,84.5878896221,3
24,1175.15020507,1.0,29,44.9393787678,37.9979857178,44.3693746661,46.0361309778,44.0702880347,32.7922989934,-4.94690302723,-12.5632706412,-3.89184647291,-3.68610257672,-5.72811820253,-1.03661779836,-0.414684837173,-0.400604202397,-1.63615028583,-0.793230334832,-1.77511615334,27.1775731474,1.17844990606,1.5189892849,1.49097274673,1.42324444568,-7.19174437742,-3.33241858331,-3.9151024251,-3.09401699535,83.6277519213,3
25,1054.61543101,1.0,29,43.8403682155,33.7719674887,43.0699592922,44.9408891771,43.1512004425,30.5441533073,-4.99065958309,-14.6442735067,-3.93837345899,-3.7223207392,-5.89305790264,-1.03867665502,-0.352326825552,-1.63484346436,-1.69515260931,-0.775119665327,-1.61884158753,27.1687050131,1.18914604044,1.51083598285,1.49077972609,1.42324546981,-9.34852005726,-3.33228769568,-3.89065402631,-3.09395042281,78.8254117577,3
26,1212.33976819,1.0,29,45.2354188053,39.1924866793,44.7283274055,46.3306776289,44.3149364316,33.5161600272,-4.9319073719,-11.9241551773,-3.8751642109,-3.67500374015,-5.67977222963,-1.03536963654,-0.434109117113,0.0,-1.61643812692,-0.801118347948,-1.79679024822,27.1744036236,1.17739803748,1.52047339971,1.491015873,1.42324388403,-6.56294380538,-3.33306301245,-3.92400079492,-3.09438379423,79.5807412481,3
27,1029.43798169,1.0,29,43.5818002627,32.8464977981,42.7717875425,44.6829266085,42.9332456314,30.0687233347,-4.99885032234,-15.0738749716,-3.94677293238,-3.72965670031,-5.92862311797,-1.03533537547,-0.350512635038,-1.64745911163,-1.6961479845,-0.776016602373,-1.56293599592,27.1528230047,1.19351107949,1.50832450942,1.4907268745,1.423245576,-9.79496615559,-3.33228640961,-3.88664764513,-3.0939507382,74.8169819035,3
28,1262.15680037,1.0,29,45.585653385,40.6003280456,45.1603190081,46.678457547,44.6001547991,34.5813708179,-4.91007099677,-11.0882249812,-3.84971489908,-3.66089281838,-5.61919699747,-1.0411194379,-0.433648171282,0.0,-1.61322757425,-0.806628039685,-1.81020178682,27.1879871993,1.17692644037,1.52162422592,1.49105948632,1.4232427282,-5.8292743607,-3.3354930123,-3.93692801983,-3.09577497294,66.4773536112,3
29,1145.10618886,1.0,29,44.6863464536,36.9754214727,44.0647637368,45.7841690885,43.8599185856,32.2361398737,-4.95849364014,-13.0856346723,-3.90439424142,-3.6952954396,-5.7684287541,-1.03984879349,-0.391062359714,-0.884944583876,-1.65902128457,-0.785343561225,-1.75292809221,27.1854731565,1.17958040842,1.51753960007,1.49093366723,1.42324477859,-7.73226225273,-3.33236718305,-3.90821549023,-3.09399015328,84.5965169004,3
30,1244.62426463,1.0,29,45.4623923231,40.1048543493,45.0082844954,46.5560603752,44.4997754508,34.206482041,-4.91775605971,-11.3824210704,-3.85867149383,-3.6658589962,-5.64051575888,-1.03909586095,-0.433810395905,0.0,-1.61435749161,-0.804688966579,-1.80548174892,27.1832066149,1.17709241359,1.52121920577,1.49104413711,1.42324313498,-6.08748094586,-3.33463780159,-3.93237843061,-3.09528536348,71.0889412959,3
31,1185.07012668,1.0,29,45.022924879,38.335615583,44.4699509845,46.1193236565,44.1397477377,32.9759313956,-4.94307604316,-12.3907966883,-3.88770345558,-3.68306728083,-5.71480848027,-1.03555098964,-0.422484497603,-0.240684883393,-1.62859874836,-0.795834386677,-1.78244219874,27.1749647255,1.17807663724,1.51946794127,1.49098564999,1.42324433576,-7.01327639533,-3.33243555463,-3.91737635058,-3.09402585805,83.3078854769,3
32,1136.94007352,1.0,29,44.6175709927,36.6974833466,43.9819689479,45.7156845746,43.8027391069,32.0849730162,-4.96164402726,-13.227615854,-3.90780478826,-3.69779410615,-5.7793853656,-1.04072699429,-0.384641651042,-1.0165907456,-1.66523773753,-0.783199896329,-1.74689726514,27.1876204189,1.17988768466,1.51714556841,1.49092304522,1.42324486908,-7.87917774099,-3.33235321219,-3.90634358656,-3.09398285747,84.8598321142,3
33,1099.31091056,1.0,29,44.2993828878,35.4148786159,43.5992793665,45.3988291601,43.5381179052,31.3881454985,-4.97611922938,-13.8816369406,-3.92346255654,-3.70929780365,-5.82992186631,-1.04460815705,-0.355547410529,-1.61244793108,-1.69338560064,-0.773527405883,-1.71808624075,27.1968990517,1.18139714138,1.51529439751,1.49087354922,1.42324528131,-8.55598058243,-3.33228997874,-3.8977662292,-3.09394986293,85.9412515051,3
34,1140.45376815,1.0,29,44.6471635172,36.8170738327,44.017593672,45.7451519112,43.8273421426,32.1500166942,-4.96028848698,-13.1665245645,-3.90633730713,-3.69671898648,-5.77467098361,-1.04034912436,-0.387404336687,-0.959946381276,-1.66256293849,-0.784122266824,-1.74949219355,27.1866965005,1.17975547065,1.51731511132,1.49092761563,1.42324483015,-7.81596333099,-3.33235922354,-3.90714902435,-3.09398599669,84.7465335363,3
35,1343.11527086,1.0,29,46.1213594358,42.6622983301,45.7832345733,47.2112274971,45.0203942888,36.2548192304,-4.89492731804,-9.7970722153,-3.82752908371,-3.66154406085,-5.53988004699,-1.04569848433,-0.444687868183,0.0,-1.5995344038,-0.807141810663,-1.81932462344,27.2539850707,1.17645069288,1.52294352133,1.49112722773,1.42324136958,-4.77582649083,-3.3685582617,-3.94371270586,-3.11408543816,43.853119101,3
36,1143.72786079,1.0,29,44.6747381008,36.9285093359,44.0507891141,45.7726098436,43.8502674752,32.2106249852,-4.9590253822,-13.1095991449,-3.90496989486,-3.69571718018,-5.77027807958,-1.03999702172,-0.389978632313,-0.907164647119,-1.66007053641,-0.784981740046,-1.75191017147,27.1858355849,1.17963227242,1.51747309294,1.49093187438,1.42324479387,-7.75705956848,-3.33236482496,-3.90789953861,-3.09398892185,84.6409608904,3
37,1257.97167398,1.0,29,45.5562301954,40.4820553628,45.1240274152,46.6492405735,44.5761936183,34.4918825126,-4.91190546956,-11.1584514352,-3.85185289449,-3.66207827621,-5.6242859197,-1.04063639737,-0.433686895318,0.0,-1.61349729262,-0.806165170758,-1.80907508413,27.1868460438,1.17696605922,1.52152754506,1.49105582237,1.4232428253,-5.89090989406,-3.33528886813,-3.93584200431,-3.09565810009,67.5781685513,3
38,1425.35833851,1.0,29,46.5870610449,44.3804525978,46.2306666111,47.676691786,45.3298533634,37.66172241,-4.94592491974,-8.65454961522,-3.87099476159,-3.73364585277,-5.50516280205,-1.05275555521,-0.468888526743,0.0,-1.58086597945,-0.792679405778,-1.82391864865,27.3340084069,1.17626439833,1.52372381439,1.49119773059,1.42324459716,-3.96317651956,-3.51837588667,-3.9628155036,-3.18136607472,26.0386109347,3
39,1352.84275965,1.0,29,46.1821973211,42.8862248478,45.8497361608,47.2718236503,45.0663240651,36.4498117148,-4.89525314982,-9.64903582012,-3.82688531066,-3.66410942972,-5.53236673415,-1.04574614466,-0.447257599303,0.0,-1.5969952566,-0.806313432219,-1.81908430747,27.2665471794,1.17642418264,1.52304393785,1.49113503648,1.42324126115,-4.66389385587,-3.37560183423,-3.94302787144,-3.11797813856,40.9944923385,3
40,1248.52391498,1.0,29,45.4898084967,40.2150594106,45.0421005646,46.5832843993,44.5221021905,34.289866166,-4.91604672006,-11.3169849064,-3.85667933546,-3.66475440087,-5.63577396244,-1.0395459523,-0.433774313314,0.0,-1.61410617128,-0.805120262271,-1.80653159691,27.1842699299,1.17705549722,1.52130929182,1.49104755114,1.4232430445,-6.03004969825,-3.33482802067,-3.93339036679,-3.0953942642,70.0632151935,3
41,1325.1382068,1.0,29,46.0089268662,42.2484668227,45.6603350948,47.0992416649,44.9355129232,35.8944597938,-4.89432515866,-10.0706535901,-3.82871882032,-3.65680308385,-5.55376516256,-1.04561040478,-0.439938829462,0.0,-1.60422692133,-0.808672710638,-1.81976874379,27.2307694353,1.17649968562,1.52275794473,1.49111279663,1.42324156997,-4.9826856495,-3.35554125831,-3.94497832668,-3.10689146179,49.1360567114,3
42,1156.13829974,1.0,29,44.7792594825,37.350905298,44.1766163442,45.8766890593,43.9371658841,32.4403605422,-4.95423758709,-12.8938235019,-3.89978672248,-3.69191983622,-5.75362678916,-1.03866237766,-0.399736492653,-0.707095632011,-1.65062309332,-0.788239570877,-1.76107550995,27.1825722868,1.1791652899,1.51807192184,1.49094801716,1.42324465635,-7.53378502212,-3.33238605713,-3.91074436083,-3.09400000964,84.2407880726,3
43,1164.59348078,1.0,29,44.8504694701,37.6386819305,44.2623419187,45.947597801,43.9963694128,32.5968784328,-4.95097568197,-12.7468164434,-3.89625544845,-3.68933272139,-5.74228233346,-1.03775309015,-0.406384482788,-0.570789434506,-1.64418658918,-0.79045911763,-1.76731981738,27.1803490153,1.17884713663,1.5184799015,1.49095901516,1.42324456266,-7.38166899157,-3.33240052253,-3.91268252651,-3.09400756371,83.968151977,3
44,1161.18334603,1.0,29,44.8217491327,37.5226161611,44.22776717,45.9189989617,43.9724915077,32.5337518015,-4.95229127012,-12.806107176,-3.89767967819,-3.69037615383,-5.74685776742,-1.03811982303,-0.403703222384,-0.625764307019,-1.64678255327,-0.789563932363,-1.76480136986,27.1812457028,1.17897545388,1.51831535557,1.49095457946,1.42324460045,-7.44302026935,-3.33239468836,-3.91190082756,-3.09400451701,84.0781112809,3
45,1148.06596144,1.0,29,44.7112738169,37.076158924,44.0947723439,45.8089909994,43.8806430361,32.2909296363,-4.95735179618,-13.0341742174,-3.90315810371,-3.69438980889,-5.76445757846,-1.03953049348,-0.393389517333,-0.837230011564,-1.65676815853,-0.786120523139,-1.75511393896,27.1846948907,1.17946903749,1.51768241511,1.49093751713,1.4232447458,-7.67901338017,-3.33237224672,-3.90889395349,-3.09399279762,84.5010794592,3
46,1352.73337107,1.0,29,46.1815131805,42.8837067256,45.8489883301,47.271142228,45.0658075708,36.4476189647,-4.89524948574,-9.65070053465,-3.82689255008,-3.66408058136,-5.53245122365,-1.0457456087,-0.447228701891,0.0,-1.59702381009,-0.806322747588,-1.81908700989,27.2664059146,1.17642448076,1.52304280864,1.49113494866,1.42324126237,-4.66515257258,-3.37552262711,-3.94303557261,-3.11793436396,41.0266384705,3
47,1064.69552343,1.0,29,43.9438889824,34.1424903284,43.189335912,45.0441675713,43.2384612533,30.7344973729,-4.98738032284,-14.4722774313,-3.93501062954,-3.71938369958,-5.87881894407,-1.04001437618,-0.353053158384,-1.62979263936,-1.69475409897,-0.774760565872,-1.64122405858,27.1750635647,1.18739844494,1.51184148122,1.49080088585,1.4232454273,-9.16978003174,-3.33228821057,-3.89225802884,-3.09395029654,80.4302345059,3
48,1196.36803392,1.0,29,45.1180764591,38.7201459304,44.5844984537,46.2140727085,44.2188561533,33.1850723474,-4.93871744914,-12.1943642164,-3.88298492781,-3.67961034913,-5.69964989198,-1.03433598952,-0.4313676162,-0.0585510213668,-1.6199982197,-0.798800169814,-1.79078591201,27.1719939652,1.17765151728,1.52001308825,1.49100034565,1.42324421057,-6.81001725798,-3.33245488345,-3.91996614919,-3.09403595189,82.9435860838,3
49,1313.45422328,1.0,29,45.9358526263,41.9795018515,45.5804580094,47.0264577769,44.8803452678,35.6602483727,-4.89393379218,-10.2484646202,-3.82949207578,-3.65372174104,-5.5627896318,-1.04555315851,-0.436852247025,0.0,-1.60727676848,-0.809667701257,-1.82005739463,27.2156807033,1.17653152788,1.52263733138,1.4911034173,1.42324170021,-5.11713135179,-3.34708100847,-3.9458009022,-3.10221582059,52.5696405168,3
50,1235.42907454,1.0,29,45.3977462895,39.8449960556,44.9285478124,46.4918674212,44.4471300605,34.0098662396,-4.9217866013,-11.5367164332,-3.86336890854,-3.66846357946,-5.65169668937,-1.03803456697,-0.433895476937,0.0,-1.61495009299,-0.803671991849,-1.80300625728,27.1806993688,1.17717946063,1.52100678714,1.491036087,1.42324334832,-6.22290109658,-3.33418927406,-3.92999233322,-3.09502858077,73.5075546668,3
51,1409.19601047,1.0,29,46.5169951708,44.119984073,46.1933545123,47.6058761954,45.3038049329,37.4917903288,-4.91463564146,-8.83098961687,-3.840892139,-3.69725277379,-5.49928677787,-1.04843531562,-0.463041854683,0.0,-1.58330063156,-0.798809629164,-1.82009491591,27.3298259244,1.17628432665,1.52360075722,1.49118189952,1.4232421359,-4.06393422037,-3.44914101929,-3.94808770387,-3.15299297288,26.7382615598,3
52,1097.65781785,1.0,29,44.2824059179,35.3541144304,43.5797021035,45.3818919384,43.5238074996,31.3569298733,-4.97665701425,-13.9098435728,-3.9240140464,-3.70977946578,-5.83225699556,-1.04438877642,-0.355428295003,-1.61327624511,-1.69345095466,-0.773586296682,-1.71441560974,27.195856276,1.18168373968,1.51512950001,1.49087007911,1.42324528828,-8.58529319398,-3.3322898943,-3.89750317954,-3.09394988363,85.6780673319,3
53,1335.07613264,1.0,29,46.0710808717,42.4772375952,45.7282753268,47.1611487089,44.9824363092,36.0936705963,-4.89465803923,-9.91941468895,-3.82806112037,-3.65942394995,-5.54608931247,-1.04565909616,-0.442564152177,0.0,-1.60163284417,-0.807826411689,-1.819523229,27.243603303,1.17647260188,1.52286053359,1.4911207743,1.42324145919,-4.86833154964,-3.36273720609,-3.94427867707,-3.11086837389,46.2155886068,3
54,1144.92976292,1.0,29,44.6848605848,36.9694167209,44.0629749856,45.7826895056,43.8586832438,32.2328739689,-4.9585617031,-13.0887021239,-3.90446792503,-3.69534942238,-5.76866546769,-1.0398677667,-0.390923642648,-0.887788751131,-1.65915558877,-0.785297248128,-1.75279779839,27.1855195474,1.17958704701,1.51753108716,1.49093343775,1.42324478055,-7.73543630821,-3.33236688121,-3.90817504844,-3.09398999566,84.6022057294,3
55,1172.44754042,1.0,29,44.9166167812,37.9059990731,44.3419728305,46.0134652833,44.0513638645,32.7422686784,-4.9479456821,-12.610260857,-3.89297523047,-3.68692953758,-5.73174441223,-1.03690844846,-0.412559833827,-0.444173930965,-1.63820768853,-0.792520865627,-1.77312018555,27.1782838073,1.17855160248,1.51885887584,1.49096923127,1.42324447563,-7.24036765562,-3.33241395951,-3.91448289823,-3.09401458072,83.7148989543,3
56,1043.32058345,1.0,29,43.7243721282,33.3567928242,42.9361965581,44.825164671,43.0534238038,30.330870818,-4.99433402802,-14.8369968837,-3.94214154409,-3.72561172238,-5.90901280261,-1.03717772466,-0.351512962121,-1.64050296588,-1.69559914426,-0.775522039971,-1.5937617978,27.1615801904,1.19110423922,1.50970931155,1.49075601635,1.42324551745,-9.5488000999,-3.33228711873,-3.88885672492,-3.0939505643,77.0271913116,3
57,1194.02482721,1.0,29,45.0983418466,38.64039363,44.5607410982,46.194421581,44.2024489226,33.1416961298,-4.93962142955,-12.2351046719,-3.88396355914,-3.68032732311,-5.70279381103,-1.03458798278,-0.429525241085,-0.0963259189318,-1.62178198515,-0.798185060943,-1.78905541055,27.1726101064,1.17773968794,1.51990002377,1.49099729774,1.42324423654,-6.85217357645,-3.33245087462,-3.9194290202,-3.09403385841,83.0191424471,3
58,1229.95536556,1.0,29,45.3592638252,39.6903077174,44.8810821925,46.4536546659,44.4157913341,33.8928248662,-4.92418590044,-11.6285653133,-3.86616518364,-3.67001403471,-5.65835246908,-1.03740280033,-0.43394612394,0.0,-1.6153028565,-0.80306660755,-1.80153264763,27.1792068564,1.17723127795,1.52088033867,1.49103129493,1.42324347532,-6.30351394823,-3.33392227478,-3.92857193814,-3.09487572326,74.9473058401,3
59,1368.52375817,1.0,29,46.2802697845,43.2472009914,45.9569386792,47.3695064345,45.1403642178,36.7641453443,-4.89577840023,-9.41039678982,-3.82584752952,-3.66824487992,-5.52025505251,-1.04582297451,-0.451400081576,0.0,-1.59290207652,-0.804978061762,-1.81869691104,27.2867976687,1.17638144736,1.52320581225,1.49114762441,1.42324108636,-4.4834551507,-3.38695628067,-3.94192389817,-3.1242532863,36.38630178,3
60,1193.72559395,1.0,29,45.0958216881,38.6302090654,44.5577072256,46.1919120838,44.2003536789,33.1361568803,-4.93973687006,-12.2403073281,-3.88408853276,-3.68041888245,-5.70319529722,-1.03462016293,-0.429289965259,-0.101149866102,-1.62200977637,-0.79810651003,-1.78883442126,27.1726887891,1.17775094755,1.51988558515,1.49099690852,1.42324423985,-6.85755704183,-3.33245036268,-3.91936042751,-3.09403359106,83.0287911802,3
