Temperature,Metallicity,Altitude,Degree,CO Degree,CH4 Degree,NH3 Degree,H2O Degree,Average shortest path length,Average clustering coefficient,CO clustering coefficient,CH4 clustering coefficient,NH3 clustering coefficient,H2O clustering coefficient,Average node betweenness centrality,CO node betweenness centrality,CH4 node betweenness centrality,NH3 node betweenness centrality,H2O node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CO neighbor degree,CH4 neighbor degree,NH3 neighbor degree,H2O neighbor degree,CO abundance,CH4 abundance,NH3 abundance,H2O abundance,Phi distribution,kzz
13,1958.48651948,1.0,29,47.8256846038,48.8709707575,45.8122173957,47.1888638315,45.3958267054,38.6230109885,-6.64078673478,-5.88782061492,-5.89972414731,-6.35489249294,-6.65953743503,-0.968706193472,-0.742062851672,0.0,-1.42893321124,-0.822129845621,-1.7674407858,27.3117798119,1.17609467286,1.52510756073,1.49133993237,1.5546967004,-3.33323383508,-6.62576103331,-6.54181731495,-3.46845402632,108.908915987,1
14,2156.19060276,1.0,29,48.7258261754,49.7595202951,45.9495699228,47.5455424145,46.5882997896,38.9178685895,-6.7442454048,-5.7856792323,-6.48526962711,-6.64451467952,-6.84918040325,-0.995698090481,-0.77584852728,0.0,-1.42893321124,-0.879250375023,-1.79096267552,27.3119002266,1.17609431258,1.52520100536,1.4913466456,1.56680065024,-3.33350534242,-7.16508623669,-6.67902030836,-3.46928422298,108.915202629,1
15,1981.27249476,1.0,29,47.9417836339,48.9867934355,45.8289736865,47.2352187009,45.5441850776,38.6609324725,-6.66921366824,-5.87587133208,-5.98010932672,-6.40866456676,-6.68682308844,-0.964362814728,-0.744066573895,0.0,-1.42893321124,-0.823268463912,-1.76377148035,27.3137356156,1.1760946096,1.52511480624,1.49134087928,1.55825076845,-3.33322113536,-6.69495179467,-6.55932869969,-3.46853611478,108.909412376,1
16,1771.45405202,1.0,29,46.7860872137,47.8124803587,45.6671848927,46.7671650559,44.2248372866,38.279210909,-6.23050447072,-5.98643358071,-5.15755773431,-5.71744878491,-6.37534459965,-0.97756651607,-0.498646227833,0.0,-1.42893321124,-0.878337418381,-1.77331773025,27.0534445854,1.1760954324,1.52506425731,1.49133043979,1.49113873309,-3.33388725131,-6.00162502043,-6.38374067807,-3.46724795691,108.908496379,1
17,1818.05522735,1.0,29,47.064275328,48.1027078795,45.705264587,46.8822259526,44.4875908048,38.3730251905,-6.37795606635,-5.96184121496,-5.36311243499,-5.92365513155,-6.46201956653,-0.97655275108,-0.544622246069,0.0,-1.42893321124,-0.868443400308,-1.77279560954,26.9960641274,1.1760951765,1.52507179189,1.49133326296,1.5128850032,-3.33354381109,-6.17081871548,-6.42676752959,-3.467753543,108.908012541,1
18,1983.26750378,1.0,29,47.9519485976,48.9969342035,45.830440771,47.2392772669,45.5571744839,38.6642526596,-6.67170256714,-5.87482512156,-5.98714739098,-6.41337254047,-6.68921206341,-0.963982533451,-0.744242008296,0.0,-1.42893321124,-0.823368154785,-1.76345021706,27.3139068546,1.17609460407,1.52511544062,1.49134096218,1.55856194222,-3.33322002345,-6.70100974003,-6.56086189588,-3.46854330197,108.909455837,1
19,1797.2803052,1.0,29,46.9453943246,47.98117222,45.6888900218,46.8338560474,44.3574176375,38.333657597,-6.32605965364,-5.97282559861,-5.2776895334,-5.84555864177,-6.42834922824,-0.975991124247,-0.501908961106,0.0,-1.42893321124,-0.879200871394,-1.77203533521,26.939596357,1.17609526892,1.52506765109,1.49133214899,1.50429681556,-3.33363182531,-6.09941241055,-6.4086939168,-3.46760773985,108.908132529,1
20,2019.55758188,1.0,29,48.1266816558,49.1702797293,45.8563763614,47.308772041,45.7851559461,38.7213794201,-6.70245773429,-5.8559296448,-6.10659964317,-6.48113593985,-6.72772743275,-0.96013722699,-0.749867174931,0.0,-1.42893321124,-0.835043731491,-1.76016563432,27.316184575,1.17609452204,1.52512966629,1.49134232276,1.56211107596,-3.3332338192,-6.8053654771,-6.58733304465,-3.46867878541,108.910024481,1
21,1965.70099261,1.0,29,47.8624437647,48.9076424202,45.8175227561,47.2035406647,45.4427997876,38.6350176515,-6.64978724255,-5.88403724472,-5.92517562392,-6.37191775418,-6.66817659183,-0.967330997157,-0.742697268236,0.0,-1.42893321124,-0.822490353827,-1.76627901391,27.3123990566,1.17609465283,1.5251098548,1.49134023218,1.55582198593,-3.33322981411,-6.64766814426,-6.5473617524,-3.46848001708,108.909073153,1
22,1863.17794999,1.0,29,47.3194505221,48.3620475892,45.7404747501,46.9855579413,44.7780207309,38.4570814936,-6.48250487972,-5.93797092588,-5.54498092797,-6.08511416536,-6.53221709376,-0.978370950737,-0.65051047241,0.0,-1.42893321124,-0.841331623094,-1.77503314852,27.1671480133,1.17609498857,1.52508124718,1.49133559711,1.53088524299,-3.33339107311,-6.32353820743,-6.46536903374,-3.46802323965,108.90780843,1
23,2049.02466289,1.0,29,48.2614962013,49.3033094607,45.8769137968,47.3621912822,45.9645069947,38.7654947424,-6.7173442598,-5.8406809215,-6.19763759292,-6.52374009798,-6.75556884561,-0.959149114559,-0.75612558617,0.0,-1.42893321124,-0.851375351631,-1.75927655524,27.3174524626,1.17609446843,1.52514308338,1.49134332506,1.5635262491,-3.33326865611,-6.88604334741,-6.60784195535,-3.46879209275,108.91033204,1
24,1884.51155559,1.0,29,47.4400949919,48.4846610034,45.7571217893,47.0344123491,44.9153333118,38.4968225357,-6.53193459097,-5.92668527414,-5.63096666806,-6.16145050207,-6.56540583489,-0.979230578705,-0.700573445716,0.0,-1.42893321124,-0.828513425776,-1.77609103624,27.248034891,1.17609489972,1.52508571755,1.49133670068,1.53939558975,-3.33331886,-6.39574256964,-6.48361946761,-3.46815074974,108.907711928,1
25,1715.30538823,1.0,29,46.4397388159,47.4457286454,45.6199959338,46.6221726704,43.9365953379,38.1608387718,-6.02275866251,-6.01601859278,-4.89638008876,-5.43892610367,-6.26010763322,-0.980991563644,-0.491552743837,0.0,-1.42893321124,-0.876460191647,-1.7761057757,27.3009611669,1.17609578783,1.52505687892,1.49132672382,1.46253184446,-3.33444257108,-5.78902618726,-6.32949002845,-3.46646575553,108.909287423,1
26,1957.90523675,1.0,29,47.8227228538,48.8680160575,45.8117899335,47.1876812933,45.392042002,38.6220435906,-6.64006154811,-5.88812544769,-5.89767347728,-6.35352073784,-6.65884136304,-0.968816995447,-0.742011735619,0.0,-1.42893321124,-0.822100798843,-1.76753439179,27.3117299183,1.17609467447,1.52510737589,1.49133990822,1.55460603417,-3.33323415906,-6.62399593902,-6.54137058992,-3.46845193219,108.908903324,1
27,1858.50052296,1.0,29,47.2929990298,48.3351644027,45.7368248602,46.9748465346,44.7479147288,38.4483682068,-6.47166733676,-5.940445323,-5.52612841743,-6.06837730189,-6.52494040938,-0.978182475935,-0.639534085732,0.0,-1.42893321124,-0.844142033283,-1.77480120495,27.1494134365,1.17609500805,1.52508026704,1.49133535515,1.5290193359,-3.33340690594,-6.30770728595,-6.46136759703,-3.46799528286,108.907829588,1
28,2182.68362866,1.0,29,48.8347925916,49.8661143987,45.9670753372,47.5884196195,46.7361254191,38.9537289841,-6.74478705924,-5.77218401079,-6.54663092971,-6.66670903899,-6.87060867797,-1.01373631393,-0.780043077427,0.0,-1.42893321124,-0.879072542299,-1.80662736138,27.308248309,1.17609428282,1.52521737139,1.49134739369,1.56719022976,-3.33358852259,-7.23084783265,-6.69585224043,-3.46942383862,108.917248186,1
29,1945.3147494,1.0,29,47.758571842,48.8040177452,45.802531174,47.1620677135,45.3100659537,38.6010899137,-6.62435412538,-5.89472807464,-5.85325630523,-6.32380875023,-6.64376455945,-0.971216947805,-0.7409045704,0.0,-1.42893321124,-0.821471650474,-1.76956188209,27.3106492307,1.17609470942,1.52510337235,1.491339385,1.55264221879,-3.33324117635,-6.58576429017,-6.53169459996,-3.46840657387,108.908629042,1
30,2198.93868441,1.0,29,48.9016500044,49.9315162559,45.9778159558,47.614727349,46.8268252833,38.9757314808,-6.74511939664,-5.76390388534,-6.58427975843,-6.6803266058,-6.88375620598,-1.02480384276,-0.782616684788,0.0,-1.42893321124,-0.878963431287,-1.81623858295,27.3060076391,1.17609426456,1.52522741293,1.49134785268,1.56742926009,-3.3336395586,-7.2711965045,-6.70617963735,-3.46950950117,108.918503257,1
31,1807.35341405,1.0,29,47.0037551039,48.041199952,45.696913748,46.8577185739,44.4187091712,38.3530894506,-6.35316009182,-5.96750256167,-5.31997845409,-5.88536168795,-6.44537073006,-0.976121526364,-0.519508601272,0.0,-1.42893321124,-0.874873534859,-1.77226492958,26.9554879454,1.17609522107,1.52506954936,1.49133270936,1.50861586353,-3.33358003616,-6.13459804008,-6.41761236194,-3.4676895787,108.90806095,1
32,1832.6274108,1.0,29,47.1466830269,48.1864604903,45.7166355532,46.9155965608,44.5813838633,38.4001708013,-6.41171964264,-5.95413241081,-5.42184605941,-5.97579761151,-6.48468954708,-0.977139930608,-0.578818379846,0.0,-1.42893321124,-0.859687771919,-1.77351821284,27.0513149107,1.17609511581,1.52507484543,1.49133401676,1.51869810093,-3.33349448504,-6.22013879909,-6.43923371441,-3.46784064034,108.907946624,1
33,2177.80329857,1.0,29,48.8147196833,49.8464784986,45.9638506319,47.580521129,46.7088941821,38.9471230734,-6.74468728006,-5.77466999091,-6.53532744884,-6.66262057432,-6.86666133521,-1.01041345889,-0.779270391461,0.0,-1.42893321124,-0.879105301199,-1.80374174016,27.3089210356,1.1760942883,1.52521435657,1.49134725588,1.56711846458,-3.33357319981,-7.21873376547,-6.69275159859,-3.46939811976,108.91687137,1
34,1812.5294388,1.0,29,47.0330262348,48.0709487942,45.7009527036,46.86957178,44.4520243702,38.3627315439,-6.36515287978,-5.96476440227,-5.34084057775,-5.9038826438,-6.4534230841,-0.976330091935,-0.531655033213,0.0,-1.42893321124,-0.87176354456,-1.77252159754,26.9751129675,1.17609519952,1.52507063398,1.49133297711,1.51068066993,-3.33356251559,-6.15211648363,-6.42204033811,-3.46772051558,108.908037537,1
35,1858.62441448,1.0,29,47.2936996534,48.3358764606,45.7369215353,46.9751302488,44.7487121497,38.4485989966,-6.47195439194,-5.94037978338,-5.52662776594,-6.06882061302,-6.52513314772,-0.978187468088,-0.639824818488,0.0,-1.42893321124,-0.844067593641,-1.77480734847,27.1498831742,1.17609500754,1.525080293,1.49133536156,1.52906875838,-3.33340648658,-6.3081266013,-6.46147358353,-3.46799602336,108.907829028,1
36,1821.04479865,1.0,29,47.0811817643,48.1198902326,45.7075974093,46.8890721341,44.5068330163,38.3785942762,-6.38488286761,-5.96025970731,-5.3751619922,-5.93435247573,-6.46667044974,-0.976673214501,-0.551637789114,0.0,-1.42893321124,-0.866647130348,-1.77294385596,27.0073991588,1.17609516405,1.52507241834,1.49133341761,1.51407759526,-3.33353369156,-6.18093702803,-6.42932504257,-3.46777141154,108.907999018,1
37,2011.71543357,1.0,29,48.0908031221,49.1348761926,45.8509106821,47.2945554441,45.7374248008,38.7096388985,-6.69849594585,-5.85998782584,-6.08237148486,-6.46979758819,-6.72031792759,-0.960400195834,-0.748201608223,0.0,-1.42893321124,-0.830697356389,-1.76040224717,27.3158471489,1.1760945363,1.52512609557,1.49134205602,1.56173445237,-3.33322454797,-6.78389447276,-6.58187495671,-3.46864863064,108.90994263,1
38,2199.128113,1.0,29,48.9024291284,49.9322784177,45.9779411218,47.6150339266,46.8278822558,38.9759878873,-6.74512326954,-5.76380739275,-6.58471849975,-6.68048529837,-6.88390942094,-1.02493281841,-0.782646676369,0.0,-1.42893321124,-0.87896215976,-1.8163505875,27.3059815275,1.17609426435,1.52522752994,1.49134785803,1.56743204563,-3.33364015335,-7.27166670849,-6.70629998786,-3.46951049944,108.918517883,1
39,1972.14950291,1.0,29,47.8953001943,48.9404206411,45.8222648446,47.2166592541,45.4847857232,38.6457495635,-6.65783216364,-5.88065555609,-5.94792490942,-6.38713543819,-6.6758985267,-0.966101805858,-0.743264328598,0.0,-1.42893321124,-0.822812586765,-1.7652405877,27.3129525558,1.17609463493,1.5251119053,1.49134050016,1.55682779956,-3.33322622004,-6.6672493705,-6.55231753522,-3.4685032484,108.909213633,1
40,2030.70712761,1.0,29,48.1776918301,49.2206145783,45.8641471709,47.3289844357,45.8530175275,38.7380714637,-6.70809039253,-5.85015994071,-6.14104593878,-6.49725619991,-6.73826186966,-0.959763351996,-0.752235188316,0.0,-1.42893321124,-0.841223174424,-1.75982923087,27.3166643094,1.17609450175,1.52513474295,1.49134270201,1.56264653916,-3.33324700054,-6.83589179912,-6.59509306124,-3.46872165784,108.910140853,1
41,2093.62442134,1.0,29,48.4655441068,49.5046559697,45.9079981332,47.4430437174,46.2359629101,38.8322652759,-6.73987568873,-5.81760128984,-6.335427643,-6.58822341619,-6.79770808185,-0.95765356175,-0.765597974338,0.0,-1.42893321124,-0.876093996582,-1.75793089388,27.3193714678,1.17609438729,1.52516339075,1.49134484209,1.56566817759,-3.33332138333,-7.00815294918,-6.6388831183,-3.46896358852,108.910797544,1
42,2335.29802002,1.0,29,49.3951105682,50.4090327636,46.0614026361,47.8063053317,47.5077128243,39.1397517381,-6.71529494186,-5.69589469626,-6.861472253,-6.73727382765,-6.93082394587,-1.02601402046,-0.793465159359,0.0,-1.4264337425,-0.843000869536,-1.81982570046,27.2910608974,1.17609419801,1.52534303257,1.49135097557,1.56798136722,-3.33456129347,-7.57380470991,-6.7847388873,-3.4707398666,108.971199916,1
43,1870.71824954,1.0,29,47.3620919517,48.4053849364,45.7463585967,47.0028253867,44.8265534549,38.471127847,-6.49997566439,-5.93398204578,-5.57537233248,-6.1120950169,-6.54394755576,-0.97867478369,-0.668205081671,0.0,-1.42893321124,-0.836801069313,-1.7754070558,27.1957372401,1.17609495717,1.52508282722,1.49133598716,1.53389319978,-3.3333655496,-6.34905862485,-6.4718195954,-3.46806830771,108.907774322,1
44,1952.14374957,1.0,29,47.7933669424,48.8387300223,45.8075530662,47.1759603561,45.3545292404,38.6124550547,-6.63287373146,-5.89114685182,-5.87734789655,-6.33992434313,-6.65194212173,-0.969915228926,-0.741505089765,0.0,-1.42893321124,-0.821812896544,-1.76846218426,27.3112353888,1.17609469046,1.52510554384,1.49133966879,1.55370737975,-3.33323737022,-6.60650089309,-6.53694279531,-3.46843117593,108.908777811,1
45,2079.45138024,1.0,29,48.4007011692,49.4406714898,45.8981200623,47.4173501951,46.1496988588,38.8110467413,-6.73271558564,-5.82493560239,-6.29164031966,-6.56773171957,-6.78431695266,-0.958128822876,-0.762587811244,0.0,-1.42893321124,-0.868238833613,-1.75835852206,27.3187616407,1.17609441307,1.52515693741,1.49134436,1.56498750932,-3.33330462752,-6.96934860437,-6.62901876715,-3.4689090901,108.910649615,1
46,2053.2692132,1.0,29,48.2809154006,49.3224715687,45.879872087,47.3698859927,45.9903414012,38.771849281,-6.71948857149,-5.83848443746,-6.21075104509,-6.52987696279,-6.7595792285,-0.95900678309,-0.757027071503,0.0,-1.42893321124,-0.853727820246,-1.75914848891,27.317635094,1.17609446071,1.52514501603,1.49134346944,1.56373009602,-3.33327367415,-6.89766449438,-6.61079613677,-3.46880841397,108.910376342,1
47,1977.01095691,1.0,29,47.9200702595,48.9651317458,45.8258398479,47.2265492001,45.5164384128,38.6538402222,-6.66389713245,-5.87810614189,-5.9650753209,-6.3986078663,-6.68172000009,-0.96517513339,-0.743691828553,0.0,-1.42893321124,-0.823055514284,-1.76445773073,27.3133698322,1.17609462143,1.52511345115,1.49134070218,1.5575860703,-3.33322351052,-6.68201142038,-6.55605364001,-3.46852076222,108.909319539,1
48,1941.61476545,1.0,29,47.7397196953,48.7852104725,45.7998102895,47.1545406153,45.2859755389,38.5949322277,-6.61973816331,-5.89666839776,-5.84020336937,-6.31507724729,-6.6393339183,-0.971922225128,-0.740579206224,0.0,-1.42893321124,-0.821286761771,-1.77015770347,27.3103316475,1.17609471969,1.52510219582,1.49133923124,1.55206510964,-3.33324323853,-6.57452910258,-6.5288511034,-3.46839324435,108.908548438,1
49,2007.94924723,1.0,29,48.0735724809,49.1178736684,45.8482857933,47.2877279332,45.7145019511,38.704000521,-6.69659329967,-5.86193676451,-6.07073592845,-6.46435235259,-6.71675951783,-0.960526486441,-0.747401720954,0.0,-1.42893321124,-0.828610012727,-1.76051588033,27.3156851003,1.17609454316,1.52512438073,1.49134192792,1.56155357915,-3.33322009547,-6.77358303766,-6.57925371372,-3.46863414883,108.909903321,1
50,2044.85677531,1.0,29,48.2424277408,49.2844934482,45.8740089376,47.3546355494,45.9391391951,38.7592549759,-6.71523867748,-5.84283773386,-6.18476098869,-6.51771407384,-6.75163089604,-0.959288875315,-0.755240382968,0.0,-1.42893321124,-0.849065372006,-1.7594023085,27.3172731299,1.17609447601,1.52514118564,1.4913431833,1.56332608395,-3.3332637287,-6.87463209519,-6.60494113073,-3.46877606631,108.910288538,1
51,2009.4135099,1.0,29,48.0802716144,49.1244841118,45.8493063288,47.290382414,45.723414169,38.7061926764,-6.69733303306,-5.86117903298,-6.07525973833,-6.46646941599,-6.71814299866,-0.960477385678,-0.747712710631,0.0,-1.42893321124,-0.829421554998,-1.76047170068,27.3157481035,1.17609454049,1.52512504745,1.49134197772,1.56162390119,-3.33322182656,-6.77759203992,-6.58027283172,-3.46863977924,108.909918604,1
52,1973.61656921,1.0,29,47.9027751859,48.9478778399,45.823343692,47.2196437947,45.4943377203,38.6481911237,-6.65966242089,-5.87988620608,-5.95310047847,-6.39059753261,-6.67765530306,-0.965822159078,-0.743393337487,0.0,-1.42893321124,-0.822885896269,-1.76500434087,27.3130784795,1.17609463086,1.5251123718,1.49134056113,1.55705662687,-3.33322540238,-6.67170419122,-6.55344499903,-3.46850853364,108.909245593,1
53,1885.66246545,1.0,29,47.4466035453,48.4912757778,45.7580198673,47.037047957,44.9227410799,38.4989664939,-6.53460123548,-5.92607643342,-5.63560544494,-6.16556871089,-6.5671963081,-0.979276954097,-0.703274253577,0.0,-1.42893321124,-0.827821906958,-1.77614810739,27.2523985934,1.17609489493,1.52508595872,1.49133676021,1.53985470773,-3.33331496423,-6.39963786583,-6.48460404587,-3.46815762868,108.907706722,1
54,1965.70434156,1.0,29,47.8624608283,48.9076594431,45.8175252188,47.2035474777,45.4428215924,38.635023225,-6.64979142057,-5.88403548848,-5.92518743845,-6.37192565728,-6.66818060212,-0.967330358793,-0.742697562731,0.0,-1.42893321124,-0.822490521174,-1.76627847461,27.312399344,1.17609465282,1.52510985586,1.49134023232,1.55582250829,-3.33322981224,-6.64767831351,-6.54736432612,-3.46848002915,108.909073226,1
55,1891.0191545,1.0,29,47.4768963576,48.5220629755,45.762199799,47.0493148882,44.9572191148,38.5089451355,-6.5470126205,-5.92324270113,-5.65719574154,-6.18473612341,-6.57552972204,-0.979492799454,-0.71584464538,0.0,-1.42893321124,-0.824603365353,-1.77641373411,27.2727086085,1.17609487262,1.5250870812,1.49133703731,1.54199158427,-3.33329683213,-6.41776777428,-6.48918657642,-3.46818964539,108.907682492,1
56,2069.51594347,1.0,29,48.3552456526,49.3958177601,45.8911954405,47.3993387913,46.0892269376,38.7961723465,-6.72769628519,-5.83007702533,-6.26094498907,-6.55336684511,-6.77492964358,-0.958461985451,-0.760477658253,0.0,-1.42893321124,-0.862732289576,-1.75865829349,27.3183341462,1.17609443115,1.52515241357,1.49134402206,1.56451035438,-3.33329288154,-6.94214638917,-6.62210376307,-3.46887088618,108.910545915,1
57,2067.86681957,1.0,29,48.3477007624,49.388372757,45.8900460638,47.3963491858,46.079189564,38.7937034345,-6.72686316144,-5.83093041946,-6.2558500542,-6.55098250527,-6.77337150013,-0.95851728512,-0.760127406542,0.0,-1.42893321124,-0.861818291171,-1.75870805076,27.3182631889,1.17609443415,1.52515166268,1.49134396596,1.56443115428,-3.33329093189,-6.93763125569,-6.62095598278,-3.46886454494,108.910528703,1
58,1942.1600051,1.0,29,47.7424977987,48.7879819631,45.8002112464,47.1556498289,45.2895255677,38.595839641,-6.62041838397,-5.89638246649,-5.84212688533,-6.3163639452,-6.63998682957,-0.971818293553,-0.74062715277,0.0,-1.42893321124,-0.821314007471,-1.77006990161,27.3103784474,1.17609471818,1.5251023692,1.4913392539,1.552150154,-3.33324293464,-6.57618475024,-6.52927012875,-3.46839520862,108.908560316,1
59,2029.95728019,1.0,29,48.1742612108,49.217229377,45.8636245558,47.3276250788,45.8484535899,38.7369488632,-6.70771157582,-5.85054797425,-6.13872930039,-6.49617205391,-6.73755339054,-0.959788496446,-0.752075930822,0.0,-1.42893321124,-0.84080758446,-1.75985185522,27.3166320455,1.17609450312,1.52513440153,1.4913426765,1.56261052732,-3.33324611405,-6.83383879318,-6.59457117196,-3.46871877451,108.910133027,1
60,1968.3899249,1.0,29,47.8761444041,48.9213104478,45.819500136,47.2090109202,45.4603072944,38.6394926982,-6.65314185426,-5.88262713117,-5.93466173553,-6.37826330068,-6.67139652311,-0.96681844278,-0.742933723921,0.0,-1.42893321124,-0.82262472014,-1.76584600572,27.3126298575,1.17609464537,1.52511070983,1.49134034392,1.55624139517,-3.33322831544,-6.65583322257,-6.54942823967,-3.4684897042,108.909131731,1
61,2074.40722743,1.0,29,48.3776237165,49.4178995602,45.8946044795,47.4082059295,46.118997681,38.8034951136,-6.73016732138,-5.8275458674,-6.27605651177,-6.56043877176,-6.77955108051,-0.958297967221,-0.761516501106,0.0,-1.42893321124,-0.865443199139,-1.75851071395,27.3185446047,1.17609442225,1.52515464069,1.49134418843,1.56474526104,-3.33329866417,-6.9555382271,-6.62550806721,-3.46888969423,108.910596967,1
